2768,1865,3
6366,1156,3
3881,3910,1
930,3920,2
5921,577,3
6366,290,3
1579,5810,3
5426,6273,3
4508,5242,3
1423,4863,1
801,5814,3
666,6663,3
2172,4418,2
6650,3088,1
199,2977,2
550,2163,1
5426,5799,3
5426,4201,3
801,5813,4
437,578,3
6289,2193,4
4778,142,3
5953,251,3
2050,4103,2
2131,6050,1
5175,3734,3
6160,4919,1
5566,798,3
1986,2966,2
487,3634,3
503,3194,3
3272,4383,3
978,1156,1
5148,6356,3
3142,5524,3
6256,2502,3
3302,1918,3
4793,5603,3
169,5247,3
5100,1139,2
2761,2208,3
5464,6044,2
3602,6456,2
6244,232,4
3660,547,1
1503,2107,3
605,5896,3
5113,46,1
1267,2912,4
5041,4869,4
1437,3124,1
2903,5385,3
6366,3766,3
2039,2160,1
1927,1279,3
6363,5287,1
1752,1156,3
5921,4865,3
4356,5901,3
1000,1918,3
5074,5071,0
6366,3747,3
5395,5458,3
3805,4457,2
3058,5242,3
5426,1918,3
4857,1056,3
3013,156,4
2457,5611,3
4360,5603,1
2450,3851,4
6256,6700,3
3425,526,3
3502,676,3
432,6623,1
3047,3350,3
2530,2478,1
763,578,3
3910,5278,3
503,1881,3
3309,6102,3
1355,5604,3
5426,3839,3
2043,2366,1
5551,5631,1
2903,2977,2
503,5628,2
2981,476,3
4430,5795,3
4324,4546,3
6366,6290,3
2630,2163,1
503,6076,2
499,1366,3
2981,5202,3
4227,465,3
4004,3634,3
6256,4334,1
1487,4200,3
3873,651,1
1193,4383,3
4011,2150,3
649,3695,3
5426,1366,3
998,6685,1
180,4126,3
3707,3500,3
1986,3919,2
2981,2123,3
503,1128,2
2904,798,1
503,6329,2
1986,4103,2
4920,1854,3
2981,6081,3
5426,3585,3
3927,950,1
412,2592,1
2435,809,4
993,6694,3
3541,6431,4
6047,2961,2
15,6367,3
4562,668,3
2967,2710,3
5426,1809,3
432,2665,1
1951,4458,3
5426,6480,3
5770,1439,4
6047,4171,2
3588,5984,3
689,2977,2
1876,1139,2
2487,5603,1
4848,6419,3
2205,1451,3
4221,5162,4
4560,2710,1
4246,2178,3
5125,6125,4
578,50,3
5826,491,3
3588,3875,3
3319,3351,4
5426,4135,3
1591,476,3
15,238,3
998,1462,3
5426,3876,3
6579,899,3
6528,1805,3
5992,6102,3
3843,3951,3
213,2095,3
503,4099,2
2632,4136,3
4430,668,3
2574,3132,2
6366,578,3
2773,2977,2
3668,950,3
697,977,3
4682,4135,2
6256,6067,3
4388,6700,3
5142,1789,3
6435,6498,3
1886,924,3
499,468,3
4199,2473,3
3934,4824,3
6417,6102,3
2196,4293,3
4333,2411,3
2039,888,1
3964,3193,3
4443,1248,3
1644,2130,3
2721,5261,3
2981,2291,3
5636,970,3
2981,2180,3
4132,223,3
5391,4136,4
1579,4126,3
3594,5743,3
1469,223,1
499,2108,3
37,454,3
2041,6487,3
5046,2871,3
5578,559,2
4748,5005,3
4856,1188,3
4183,5661,3
1277,3371,3
2587,2434,4
2897,4135,2
1114,1573,3
6376,3976,3
807,598,3
3058,6333,1
4356,5412,3
4818,5397,3
1987,79,2
930,724,2
1986,3006,2
4595,1380,3
1692,4062,2
6366,3883,3
5805,3599,3
2043,6086,3
1579,558,3
3502,987,3
6436,1584,3
5629,5339,3
6389,4427,3
5074,6660,3
1423,2977,2
5926,3421,1
4765,2871,3
4264,6623,1
3398,2019,3
503,6008,3
5325,299,3
6164,5557,1
529,537,3
3922,3075,3
5426,4126,3
2652,6102,3
1120,2526,2
1267,3807,3
5060,3670,3
4229,5604,3
2596,2160,3
503,5071,2
2050,92,1
588,773,4
5842,66,1
1891,6102,3
5074,950,0
2152,5385,1
6203,6700,2
5426,5902,3
5093,491,3
2981,1890,3
4675,1248,3
5426,2204,3
2127,2478,3
791,952,2
2050,5385,2
5685,6094,3
2050,5603,1
4798,3291,3
3202,5269,1
4573,3820,2
499,537,3
1031,4654,3
58,5602,2
503,4400,2
5426,2021,3
6366,4824,1
2446,5353,1
693,2160,1
1407,6102,3
2402,6501,1
1526,1890,1
6366,1720,3
5753,4757,3
5482,1056,3
213,5511,3
4433,4626,3
2187,6271,1
138,5036,3
3549,2442,2
2121,3798,2
3996,3864,4
2835,4124,1
1874,4776,3
5032,5011,3
4150,3081,3
3532,5773,1
1986,4962,2
1807,5179,3
5211,5692,1
499,784,3
6158,5744,1
2981,3781,3
1858,2008,3
3315,3504,3
199,5771,2
1010,925,4
2981,3292,3
2967,1374,1
5426,6042,3
3071,2122,3
83,905,4
5355,4591,3
887,3526,3
5074,5353,0
503,3600,2
4557,102,1
700,4409,0
4357,4422,4
2981,5078,3
5163,3766,3
503,4558,2
1986,242,2
6274,843,3
6683,2724,3
1619,4158,3
700,1718,0
3403,5071,3
4502,5874,3
5426,3937,3
5100,1061,3
3938,4671,3
359,5602,2
741,25,1
5426,4569,3
5426,5332,3
4375,5362,2
6376,5771,1
2555,5262,3
6638,1305,3
5578,6375,2
1274,1921,1
5074,4824,0
4848,1152,3
4052,3222,3
2975,5397,3
6160,6362,1
2290,2915,3
3549,3875,2
2903,1138,3
1054,5603,1
423,1462,3
632,247,3
3155,1541,1
6217,2977,2
993,1954,2
4688,2994,1
2200,2004,4
758,3507,3
5153,135,3
499,2038,3
2596,290,3
5426,578,3
3622,4379,3
1409,1580,3
2855,5983,1
1397,3231,2
1692,4397,4
4505,759,3
6269,825,3
199,2735,3
499,6440,3
3425,5918,3
228,142,3
791,2538,3
2657,5340,3
4595,239,3
1193,5786,3
24,5598,3
1891,4625,3
3910,48,3
5426,3270,3
6366,5225,3
503,1411,2
169,3252,3
1347,1918,3
2534,1918,3
2836,3741,3
1503,4952,3
3546,6102,3
3013,5771,1
2446,5603,1
6160,6401,1
5426,850,3
261,3757,1
5426,5999,3
5109,6356,3
1235,4872,1
5176,5385,1
2550,5455,3
2152,3807,3
669,526,1
700,558,0
5836,6195,3
423,5490,3
6280,2724,3
2199,562,3
791,3806,3
503,6398,2
3240,369,4
4595,2977,2
5545,2980,3
6160,243,3
5545,352,3
5426,5320,2
2495,4872,3
1660,5881,1
6366,6660,3
6224,1769,3
61,5874,3
3910,6102,3
1160,4985,1
578,4137,3
2273,6078,3
3616,4320,1
1347,6535,3
2773,5775,4
6366,5899,3
4630,3491,3
3047,1921,3
1174,526,3
5747,4050,3
5411,1641,1
5406,3363,3
3531,4379,3
4484,912,3
5857,2010,1
1508,1156,3
2495,1188,4
4512,3809,3
3456,528,1
2050,5059,1
2241,6658,3
4319,481,1
4444,2592,1
2790,1248,3
1824,278,2
2099,2571,3
6292,4872,3
4646,6365,3
5426,3445,3
2414,4136,3
2596,2746,3
2495,1170,3
128,4237,3
353,6007,2
6366,5909,2
1986,5377,2
4484,880,3
503,5078,2
2620,1501,3
6366,950,3
2903,606,3
3050,1374,3
5645,6102,3
3792,405,3
1714,3421,1
1289,2442,2
4444,4721,1
6432,2977,2
3972,6656,1
1511,4939,3
4562,5635,3
2187,5635,3
3256,4671,3
1045,5799,3
5074,2745,0
3502,5133,3
724,5225,3
529,3578,4
6344,5881,1
1683,2738,3
2967,80,3
5426,3539,3
2436,1865,3
28,779,1
3870,6102,3
4236,841,3
6160,5744,3
4127,867,3
3058,481,1
4356,526,3
2495,2392,4
503,2112,2
1260,800,2
1497,2478,3
5831,5455,3
503,5589,2
5995,2366,1
2903,3421,3
4887,4092,3
1811,6102,3
6256,142,3
4944,5602,3
1521,6285,1
4262,476,3
2549,2857,3
2306,4325,1
1238,4136,3
3946,1918,3
5426,6102,2
4324,5744,3
3941,1854,3
1049,3247,1
2530,491,3
666,3321,1
6189,4546,3
1760,1805,3
2560,4671,3
5105,4383,3
3857,950,3
828,5899,3
1936,2161,2
700,3248,0
5007,1536,1
3425,6623,0
5947,3997,1
6131,3298,3
6366,3910,3
5093,1582,3
1249,4266,2
2903,488,3
3185,4824,1
3575,3769,3
2666,5134,2
5360,1451,1
4444,1451,3
6661,1854,3
128,6061,3
5507,4123,1
1730,872,3
499,5042,3
499,3782,3
1202,2811,3
3013,1153,1
5629,6482,3
6261,2411,3
6670,5078,3
5561,5209,4
6596,2768,4
5254,407,2
4630,1305,3
5629,2389,3
3967,3646,3
423,5139,3
1811,6102,3
5426,5621,2
4430,1645,3
1355,2746,3
1986,5258,2
801,461,3
2162,6419,3
5998,5687,4
5629,1574,3
4461,724,3
1660,4575,3
707,5397,3
669,1243,1
65,1406,1
5014,78,2
6244,299,3
3904,4325,1
4727,786,3
3910,247,3
2560,2229,3
6256,3861,3
5426,4293,3
4805,5594,1
1849,491,3
5426,1551,3
2120,5771,4
5767,633,3
5166,249,3
1267,1468,3
1314,775,3
4775,5496,1
2903,1671,3
11,3144,3
6371,4200,3
136,3585,4
6261,5456,1
3092,36,3
2703,5139,3
4815,4865,3
1715,407,3
5028,6015,1
5426,2311,3
887,2437,3
724,4566,3
5426,5050,3
3575,4635,3
3013,1447,4
5426,3153,3
2549,5399,3
6366,4712,3
13,5881,3
4181,4325,3
5893,476,3
2412,5031,3
4858,1853,3
6697,491,3
2356,3917,3
499,142,3
1526,584,3
5266,5269,1
4227,3695,3
903,2831,3
356,1083,3
4324,5067,3
4433,2217,3
5426,2731,3
2117,4135,3
2774,4488,3
3071,5238,3
4621,193,2
4132,6414,3
4444,5885,1
5857,2723,1
1241,3827,3
1775,5602,2
5395,6634,2
943,547,0
4315,1282,3
6366,3626,3
2605,142,3
1876,1550,3
13,3312,3
839,4465,3
3549,6443,2
4496,6305,3
5426,4871,3
3642,4945,3
1615,987,3
2976,833,2
6222,4865,3
5545,3193,3
1986,2163,2
3281,3164,3
2041,1016,2
6366,2240,3
5,1271,3
6366,3827,3
210,4197,3
1000,300,3
5268,5832,3
993,6263,3
314,2977,2
6160,4083,3
3207,4546,3
4285,5771,2
2981,5067,3
94,1509,3
5426,5340,3
138,3289,3
2689,6580,3
3494,5999,3
2273,738,2
1194,247,3
2671,716,2
4412,3006,4
1712,3035,3
4151,146,3
503,2551,2
5426,643,3
3843,4931,3
2704,5989,3
128,2139,3
3931,6499,2
5979,950,3
3443,3504,3
5553,1918,3
2976,1172,2
3574,2442,2
1876,2724,3
4518,5902,1
3959,779,1
578,5242,3
4444,6094,1
5142,2393,3
3499,6669,1
3159,2806,3
2534,1541,3
4727,6263,3
4970,4735,3
6371,476,3
503,1411,3
503,868,2
6261,3585,4
4642,5771,3
13,6102,3
2050,3829,1
31,4434,3
6144,2004,4
6366,329,3
2341,3244,3
503,604,2
6256,1675,3
1876,4575,3
2191,1462,2
4563,5771,3
467,1091,3
1120,5011,1
3206,774,1
3674,3321,3
5996,5547,1
228,6130,3
5569,379,4
4710,1271,4
5240,3244,3
4428,5567,3
6383,547,3
330,743,3
894,3350,3
5618,2123,2
6648,2834,1
1936,2443,3
1984,1089,2
6491,6102,3
503,1462,2
4406,4283,4
503,3461,2
6244,1802,3
5784,1950,4
3255,5810,3
5426,4457,3
5846,6213,1
5426,5431,3
5074,5550,3
6256,3914,3
4155,5320,3
503,1211,2
5426,5743,3
3830,4136,3
3397,2947,1
3910,1865,3
6475,5771,3
1772,389,3
1936,516,3
5095,3606,4
5213,2024,3
2768,6689,3
5522,6494,2
5153,6094,3
5422,4196,3
2981,4671,3
5904,2478,1
3756,6350,1
3964,351,3
5569,1952,3
1503,5899,3
2993,6263,3
3910,1204,3
6486,146,3
3549,6102,2
5426,5603,3
5545,454,1
1285,2947,1
5650,4821,3
469,3806,3
5636,1447,3
2273,760,2
766,4536,3
6366,2139,2
4074,2493,2
63,2766,1
412,1918,1
2036,3786,1
1355,785,3
1664,5877,4
6406,948,3
1698,3504,3
4707,247,3
5426,3312,3
5426,5821,3
781,2415,3
1692,3164,3
4352,2745,1
5166,5899,3
4791,1248,3
4337,2635,2
2104,3976,3
5107,242,4
520,5849,2
5426,4626,3
4643,3421,3
2050,5419,1
62,2627,4
2470,100,1
4343,5031,1
6351,57,3
26,2347,3
128,3875,3
5836,5771,1
3097,4126,3
1215,3244,3
138,1164,3
542,2966,1
3156,4457,2
5770,2444,3
3882,1305,3
3281,2164,3
1222,1854,3
5543,3075,3
4139,5875,3
5046,1152,3
1752,3901,3
3207,2291,3
4444,3763,1
503,6009,2
3746,6102,3
128,4622,3
4586,6102,3
2560,1034,3
5980,6700,2
2117,2977,2
5426,2409,3
5426,4853,3
6366,5814,2
4341,950,3
5396,696,3
6366,2164,3
6212,3244,3
5900,2977,2
1347,867,3
2289,5974,3
265,2695,3
3208,6623,1
503,5734,2
5945,4776,1
2993,5709,4
1111,1286,3
6289,5633,3
5375,5165,2
3903,2994,1
78,5983,0
6371,476,3
1696,3916,3
4973,5814,3
503,5326,2
2773,4476,3
724,1393,3
503,1191,2
1003,6350,1
6352,6102,3
4139,2572,3
5405,5261,3
6371,3774,3
6295,484,3
128,1156,3
4815,4124,3
4413,2724,3
5593,3663,3
3720,547,3
2560,2275,3
801,547,3
503,306,2
2158,3680,1
40,2125,1
4412,4761,3
5426,274,3
4682,491,3
6576,92,3
2558,2144,3
1986,3104,2
136,1228,2
499,1553,3
2919,6448,4
213,2016,3
2266,1374,1
6054,6102,3
2685,6102,3
730,4536,3
5146,6102,3
4210,5220,3
2232,3057,3
4574,2160,1
5426,4305,3
3549,4083,3
2320,5397,3
6560,5821,3
503,5925,2
5805,4029,3
5426,6655,3
700,5603,0
4074,5341,2
3058,558,1
1471,5771,3
3240,3852,3
424,1246,3
4689,6256,2
3910,6290,3
5389,2051,3
1270,6050,1
1368,4311,1
427,3035,3
5308,4915,2
4326,5983,3
412,407,2
1427,2644,3
5426,6147,3
3281,3585,3
6617,880,3
6497,2977,2
2981,402,3
4513,1374,3
5903,950,3
5426,528,3
5993,3875,3
5962,573,3
3459,6700,3
3872,2160,1
4430,2694,3
852,1863,3
6617,1271,4
2578,2078,3
1900,2959,2
529,5269,1
2121,468,1
6212,1887,2
758,3421,3
5422,6075,3
5426,6442,2
3584,1506,4
5753,2019,3
3910,6634,3
5426,4083,3
1755,1209,3
78,2608,0
1423,491,3
1306,5278,3
5333,1197,1
5629,2110,3
5683,5635,2
2742,867,3
3225,2977,2
1513,5261,3
5823,6102,3
3843,3766,1
5571,5689,3
6586,2160,1
6366,5078,3
4696,1197,3
5033,4259,3
4444,3968,1
138,1206,3
1198,5484,3
6579,2603,3
2270,406,1
2433,93,3
5995,6372,3
2968,5385,4
2188,5814,3
4959,4729,3
138,186,3
3071,4136,3
1756,1662,3
4640,1271,3
4874,653,3
3959,888,1
503,2370,2
1572,4123,3
3575,6221,3
2273,3634,2
4153,2226,2
2981,2989,3
2039,5709,1
727,3356,3
4105,2103,1
5921,2542,3
555,2133,1
1891,2160,1
4139,738,3
2993,4684,3
1174,2700,3
2903,142,3
4236,578,3
6160,372,3
918,5225,1
503,3292,2
503,627,2
4433,3884,3
1382,2293,3
5991,5067,3
2981,4580,3
3345,1554,2
6280,4824,3
182,629,3
6366,5810,3
6687,2947,1
5426,5348,3
6366,3263,3
5426,6401,3
1120,2559,3
1692,3757,3
13,3514,3
583,3744,1
2767,2977,2
4317,2616,3
727,2139,3
4815,5808,3
3069,6102,3
503,2240,2
3707,32,4
322,2710,2
5551,1294,1
6289,1845,3
128,1669,3
199,4585,3
6217,2735,3
5996,5810,1
2534,6606,3
4139,3937,1
724,299,3
5485,4092,1
3432,3724,3
6216,3228,3
639,481,1
6366,146,3
3502,678,3
2414,3085,3
3272,3504,3
4573,6495,2
578,6188,3
2455,2914,2
3381,6660,3
5840,4459,3
2560,4946,3
3058,558,3
4897,1706,2
839,1685,4
2104,5276,3
529,4295,3
2273,5603,3
3307,1156,1
2981,1737,3
1080,1183,3
2050,3741,1
5426,4189,3
136,3808,4
128,5635,3
1193,2103,1
188,5278,2
4037,2140,3
1942,853,3
5426,5977,3
287,388,3
2232,3244,3
5708,3158,3
5156,6635,1
555,4457,1
978,1384,1
727,857,3
199,3663,3
5175,6438,1
499,66,3
993,1291,3
6454,916,3
4778,2325,4
583,2078,1
735,1865,1
4444,5493,1
6366,4613,3
4980,774,3
2121,3510,2
5191,1139,3
1368,3075,3
1010,2137,3
4749,4589,3
3397,476,3
2152,4783,1
2232,5455,3
327,2102,3
78,3876,3
6037,5300,3
1238,4383,3
2481,2449,3
2011,1057,3
1943,715,3
6344,655,3
1606,3165,3
5996,142,3
6605,2517,3
6366,4325,1
3911,142,3
5426,2686,3
2273,577,2
5836,1865,1
3764,6326,1
5256,5071,1
115,1510,1
4910,5705,4
4630,3075,3
6636,4120,3
5426,5614,3
1841,4536,3
2981,5354,3
5996,1204,3
5500,774,2
1752,1529,3
5074,1641,3
5911,23,3
2043,296,4
2810,3284,1
6131,3457,3
2156,5005,3
362,476,3
2273,4836,3
1503,2144,3
6605,4753,3
1287,6081,3
6314,5276,3
355,1563,3
6576,1737,3
1511,6449,3
1111,1320,2
2039,5103,1
3432,1380,3
320,2149,3
2273,6618,3
1001,866,1
4948,3726,3
801,4097,1
503,2218,2
5926,2833,3
1738,6498,1
499,4260,3
828,1645,3
3910,6635,3
6366,6630,3
320,525,3
4542,6635,3
6178,6632,3
5629,1838,3
6160,6329,1
1904,4582,3
3549,3298,2
4559,5603,4
6552,146,3
5596,5676,3
6216,223,3
6143,5604,3
4959,6236,3
5175,6094,3
4054,3075,3
6212,4266,2
4652,1596,3
6280,5603,3
3910,4693,3
5424,300,3
2981,25,3
5426,2505,3
5426,6187,3
5789,4824,1
907,2822,3
5426,5556,3
2099,5873,1
3003,3279,3
2885,316,4
1497,4211,3
4039,4334,1
6424,5743,3
4765,4961,3
3456,2139,3
503,3883,2
1749,3663,3
3910,1197,3
183,2856,3
2290,2016,3
2050,5385,1
6435,5083,3
6376,2856,3
5545,2449,3
534,3504,3
5636,3264,3
6264,2754,3
1343,6102,3
499,1465,3
5780,2073,3
3013,558,3
138,5651,1
6212,3768,3
1606,5505,3
327,570,3
4505,537,3
1306,5219,3
5426,6622,3
6366,1376,3
5082,2575,1
1606,1374,3
700,3634,0
327,5042,3
2273,5602,3
1986,2364,2
3119,6372,3
4360,3910,2
2981,4174,3
5426,2674,3
5333,481,1
2320,3036,4
5426,5045,3
5629,5413,3
6376,90,3
5828,56,3
4910,3228,3
503,5267,2
1919,604,1
1786,3503,3
3792,463,3
6527,1853,3
4444,258,1
2412,5743,3
5426,463,3
220,6373,1
5309,2366,1
4858,4929,3
2237,3504,3
5578,3920,2
1192,3061,3
1986,2159,2
2525,5044,1
5,2533,3
5426,5481,3
1267,848,3
2981,5278,3
2622,1068,3
5297,332,3
4399,2673,1
138,3289,3
5650,6138,4
1579,2245,4
256,51,3
5426,5697,2
576,2178,4
503,1299,2
943,5983,1
4699,1990,3
4054,6663,3
17,5635,2
4574,1218,1
4193,4591,3
3142,2833,3
1111,1320,3
700,5978,0
5046,606,2
503,556,2
1503,4124,3
13,5775,3
2188,871,3
3303,1320,1
2652,1479,3
6344,2764,3
5075,950,3
3816,3171,3
6131,3634,2
138,3708,3
3891,6081,3
3525,251,1
792,810,3
499,3718,3
6371,3835,3
5426,6256,3
3891,1758,3
5097,5000,2
4365,396,4
4132,172,3
1541,798,3
3516,1541,3
5426,6582,3
4192,6601,1
1936,484,3
5271,3195,3
5732,4334,1
3882,3695,3
5335,232,3
1986,1608,2
1347,5771,3
3206,962,3
503,4381,2
4537,1210,2
4699,96,3
5774,5746,3
828,6494,2
6321,2103,1
4595,5689,3
5437,3133,1
3588,6102,3
499,5575,3
5243,6700,3
5228,6102,3
6524,5278,1
801,4211,3
5279,3158,3
4633,2296,3
741,4441,1
2512,479,1
5737,5829,1
2289,2473,3
5426,4940,2
5805,5735,3
4795,2149,1
2987,798,3
499,5278,2
4830,216,3
3159,491,3
2967,5242,1
3603,1541,3
503,6142,2
5831,5455,1
3895,1645,3
4859,3827,3
4433,2498,3
503,4274,2
2760,1641,3
5895,6693,2
4283,5635,3
1381,6438,2
6370,5067,3
6489,1248,3
5333,5401,3
1193,2103,3
6319,3401,1
4412,347,3
1008,3222,3
4619,5855,3
2287,950,3
499,2125,2
1274,712,3
1347,2201,3
210,1282,3
4433,2642,3
40,5165,1
2687,3593,2
6138,678,3
6160,1875,1
2981,4787,3
3903,5165,2
6377,3724,3
2981,5757,3
2534,5453,3
4885,5445,1
5290,825,4
5254,3618,1
824,578,3
210,4334,1
4743,6700,1
5301,1820,3
1692,135,3
1986,3416,2
1149,6584,3
2052,5117,3
1804,5881,1
5426,6404,3
3720,1830,3
5270,3663,3
3793,1462,3
4448,5078,1
1630,5771,3
2131,5202,3
5987,3774,3
4815,4865,3
4464,3625,3
5422,3444,3
6376,2160,1
4890,1663,3
2596,3037,3
3913,4057,3
3652,5292,3
3173,3006,3
4430,1831,3
5388,4117,3
1031,2840,3
5426,4079,2
2285,3914,3
3097,4393,3
620,4479,2
6471,5133,3
5022,142,3
4712,4908,3
6366,497,3
2043,5602,3
5426,6094,3
943,2368,2
6355,2977,2
5013,3460,3
5426,5554,3
1207,4522,3
1880,5603,3
1987,478,3
3594,77,3
6132,3298,3
4595,1845,3
1267,5220,1
370,872,3
5629,6615,3
4430,2449,3
1481,5287,1
2981,3433,3
2658,4938,1
470,1662,3
5197,4591,3
4798,2484,3
499,1523,3
6255,2977,2
4775,1333,1
3306,491,3
839,4779,3
1526,1697,3
1216,5219,3
3425,5604,3
5426,738,2
5784,1380,3
3050,2160,1
318,2394,2
2921,950,3
4774,1253,1
700,2833,0
1136,2977,2
5157,3504,3
801,872,3
503,2922,2
1606,5888,3
2152,4145,1
6256,49,2
5243,921,1
1732,6656,3
6366,586,3
6675,4671,3
1401,2977,2
1397,1451,3
5074,1826,0
5629,2902,3
3531,1139,2
138,504,3
2768,1271,4
5125,3829,3
6366,5984,3
1556,2442,2
3397,1061,3
1148,6590,3
2993,3741,3
503,3026,2
1970,4440,3
13,3772,3
6256,1152,3
15,1645,3
4464,6050,3
4420,485,3
5957,565,1
5167,4531,3
3594,5635,3
618,2977,2
5426,3845,3
1647,5598,3
44,1767,3
4346,3827,3
6642,1671,2
503,5952,2
6453,6614,4
138,3445,3
1026,172,3
2721,5443,3
2993,4625,3
920,2977,4
1387,617,2
3425,1785,3
5593,407,3
3281,4418,3
4444,6094,1
503,3751,2
4104,6700,2
5569,1441,3
4034,1129,3
133,1541,2
3206,6318,3
3014,1581,3
171,6419,3
5760,5814,3
930,5447,2
2560,4008,3
3549,4833,2
2560,743,3
6392,3786,1
2703,2072,3
2321,6664,3
3071,5811,4
4036,6419,3
3613,847,3
1503,2592,1
3473,6372,3
361,86,3
199,3188,3
6471,3294,3
3970,6102,3
4537,547,3
2035,2608,2
6343,4737,3
503,5161,2
3873,3724,3
4503,1982,3
3333,6102,3
997,1516,3
1503,3724,3
3089,862,3
5426,6478,3
503,2974,2
13,938,3
5395,3567,3
6371,872,3
583,5814,1
1219,1785,2
5534,2977,2
3746,867,3
1874,1826,3
3872,5771,3
4151,4881,3
3427,317,2
4370,2766,1
1987,1863,2
1251,2770,3
2152,46,1
1884,3834,4
3179,678,3
503,5795,2
5355,4145,3
6670,3663,1
5426,877,3
3707,1016,2
1127,2871,3
4814,4008,1
1513,5261,1
5650,243,1
3865,3140,2
4456,977,3
555,5300,1
2942,5049,4
1740,4099,3
1503,2712,3
2703,1441,3
503,3998,2
2631,5603,3
2657,4320,4
4384,5771,3
2617,3655,3
6095,2160,3
3163,380,3
840,3810,1
1715,1291,3
503,1622,2
3872,5311,1
2721,5202,3
5082,245,1
411,1282,3
3221,3477,4
5426,2330,3
3890,3799,3
213,6412,3
6366,4454,3
631,2800,3
24,190,3
5380,5185,3
4139,6243,3
5426,2328,3
3180,4247,1
1552,4377,3
1757,2661,3
1886,1115,3
503,3769,2
2014,6102,3
5629,665,3
3397,1251,3
1986,5452,2
1238,1830,3
1418,6102,3
1503,819,3
1986,4764,2
6617,1784,3
3239,1452,3
4814,3308,2
3281,6682,3
6371,4062,2
503,6107,2
4970,528,1
2273,5480,2
6001,5635,2
2818,5320,1
2827,6595,3
503,6153,2
3798,3526,3
6648,4097,1
1307,5771,3
1746,2937,3
2273,3663,2
2739,253,3
3872,2137,3
5629,2022,3
1606,2966,3
5606,1271,3
503,5887,2
150,276,2
5243,253,3
83,4136,3
812,5136,4
3027,3292,3
5299,4490,3
6261,3244,3
4367,5220,3
4324,3005,1
2360,2852,3
5876,5771,1
2749,4457,2
3494,4325,3
3494,4625,3
2903,2291,3
2052,4771,3
5074,6356,3
792,93,3
3843,1802,3
5422,5641,3
1886,2484,3
4752,3292,1
4595,5524,3
3013,859,1
1389,6102,2
6132,4463,3
273,6223,1
5569,4297,3
3499,3663,1
2721,819,3
686,93,3
4870,872,3
149,734,3
1008,1518,3
6548,5984,3
1423,4536,3
2487,306,1
3715,1445,1
1772,4536,3
5827,1197,3
894,6658,3
791,4445,3
6035,559,2
5698,5452,1
1364,4203,3
78,172,3
1923,1865,3
503,3626,2
2457,4022,3
1399,6018,1
503,6585,2
5426,5042,3
5082,862,1
724,5238,3
4413,4099,3
3885,4092,3
578,5555,3
2152,5450,1
2942,5743,4
801,1016,3
1347,774,1
5421,5589,3
5753,5843,3
1811,3504,3
4770,3585,1
4072,5385,3
503,4540,2
998,6685,3
1120,5140,3
3872,2160,1
4444,6623,1
5636,5799,3
2487,6050,1
2976,5220,1
4627,3511,3
3888,848,3
6515,4779,3
5426,6106,3
5835,6021,3
6366,3383,3
3376,3833,4
751,578,3
78,3144,3
5532,6369,0
3910,3781,3
1747,2977,2
2350,3835,3
2273,2938,3
4963,3504,3
2087,578,3
3613,5771,3
2010,1663,3
1992,3199,2
4444,6194,1
544,4373,3
138,1030,3
610,1653,3
2273,3845,3
2890,3035,1
4595,2527,3
2903,950,3
2534,6305,3
128,3090,3
5762,2421,3
6366,5852,3
3622,347,3
5698,3634,3
6366,629,3
3071,3193,3
5426,975,3
4227,4383,1
1231,1536,2
5581,622,1
5485,1621,3
3101,4345,3
2968,5385,2
3895,3507,3
2903,3781,3
3549,2480,3
2590,5771,3
6269,5058,3
5438,4765,1
5426,2503,3
2760,5771,3
5142,476,3
4412,6612,1
1526,476,3
136,705,4
3607,2553,1
6214,3634,1
5737,558,3
1680,486,3
6366,4787,3
503,5302,2
1147,3133,1
4722,3814,1
503,4438,2
5510,878,3
6376,2977,2
5175,1659,3
5451,6188,3
6063,6634,2
2649,454,1
3974,6656,1
3071,678,3
1681,3270,3
2981,1228,3
6304,5354,1
5086,6102,3
3574,5635,3
2981,5810,3
5541,5242,3
1944,5117,3
1301,5292,3
2422,5603,4
2158,5603,1
255,5133,3
6289,280,3
2981,48,3
4412,251,3
1284,2150,4
2555,2833,3
5426,5052,3
3817,2648,3
2707,4145,3
2035,4124,3
544,2326,3
6244,984,3
4356,1634,3
5518,1435,3
3621,3504,3
6670,5746,1
1546,5594,3
4710,2977,2
6366,5220,3
595,1029,3
883,5557,3
3893,3117,1
6366,2720,3
3890,5771,3
4018,4661,2
5426,238,3
4532,614,2
1883,5832,3
4412,5491,3
2976,3017,3
635,4059,3
4690,5314,3
3207,5292,3
3594,6688,3
1487,825,3
6022,2724,3
5947,3153,3
1986,4507,2
5545,2722,1
6366,3835,3
1274,479,3
2487,1777,4
3668,5078,3
199,2785,3
1709,491,3
3281,2178,3
574,4865,3
1986,3919,2
641,4733,3
5426,577,3
6366,1248,3
3910,4092,3
3707,5140,3
128,2898,3
503,5815,2
3366,2126,1
255,2977,2
383,4455,3
1755,269,3
511,6350,3
494,5745,2
6533,4349,3
6138,1081,3
1579,4791,4
3025,3875,2
2996,1621,3
5569,4665,3
5575,1139,2
1606,4091,3
6366,2724,3
503,2642,2
1158,2608,2
4444,454,1
2050,1075,1
1497,808,3
4724,5445,3
3780,4323,3
2048,5413,3
5488,142,3
2414,3663,1
4304,848,3
3622,3132,3
