buBukzA-mahAmArI,Ds,D
parvatIya-nirJare,K1,K
samAna-aDikaraRe,K1,K
apa-mAnam,Tp,T
mOna-vratam,T6,T
jala-aBizekam,T6,T
viSeza-rUpeRa,K1,K
sopAna-sadfSezu,T6,T
kAnti-hInam,T3,T
yaTA-yogyam,A1,A
ati-indriyam,T3,T
mahatI-ASayA,K1,K
avyaya-AtmA,Bs6,B
tulasI-devIm,K7,K
Suka-paYjaram,T6,T
rAma-lakzmaRO,Di,D
siMha-Asane,T6,T
rAjan-mArge,T6,T
gfha-upasTitam,T7,T
yaTA-pUrvam,A1,A
tat-Sirasi,T6,T
pra-yatnam,Tp,T
mahat-AtmanA,K1,K
SaMKa-DvaniH,T6,T
loha-BAram,T6,T
sama-drazwA,T6,T
jYAna-lABAt,T6,T
Baya-AvahaH,U,T
bARa-aDInA,T6,T
mahat-tejasA,K1,K
BUta-pUrvaH,S,D
sa-fzaBakaM,BvS,B
mAlA-kAraH,U,T
veda-arTam,T6,T
jala-ASayAt,T6,T
vihAra-arTam,T4,T
vi-atiriktAn,Tp,T
apahfta-jYAnAH,Bs6,B
pratyakza-AdinA,Bs6,B
mAlA-kAram,U,T
cARUra-muzwikO,Di,D
na-parityAgena,Tn,T
kAla-anantaram,T6,T
na-vigaRayya,Tn,T
tat-budDayaH,Bs6,B
prasUti-gfhe,T6,T
garBa-vezwanena,T6,T
tat-upasTitO,T6,T
viveka-hInaH,T3,T
kuRqa-AdO,Bs6,B
brahma-vidyA,T6,T
Cala-jitaM,T3,T
granTi-mocanam,T6,T
sarva-BUtAni,K1,K
madrAsa-nagarAt,K7,K
sa-vyaYjanAn,BvS,B
parama-arTataH,K1,K
Sabda-AdayaH,Bs6,B
gaBIra-reKayA,K1,K
Sabda-AdIn,Bs6,B
prajA-pAlakaH,T6,T
prati-dinam,A1,A
go-brAhmaRAnAm,Di,D
gaNgA-jalasya,T6,T
pApa-lepaH,T6,T
prARa-priyAm,T6,T
krUra-kozWasya,Bs6,B
mfdu-girA,K1,K
A-rAtri,A1,A
tad-BAvaH,T7,T
yOvana-madaH,T6,T
sAMKya-budDim,T6,T
sa-cetanaH,BvS,B
mantra-prayogaH,T6,T
manas-vivarRam,T6,T
sa-kuzWe,BvS,B
tAvat-paryantam,K1,K
utsava-arTam,T4,T
sama-pramuditA,T2,T
saBA-sadaH,T6,T
rela-kakze,T6,T
jYAna-yajYaH,K6,K
sva-gfham,T6,T
mat-upari,T6,T
tad-viparItena,T6,T
Bakti-BAjAm,T6,T
jala-daH,U,T
dfzwi-paTe,T6,T
mahat-rAja,K1,K
suKa-karam,U,T
vAyu-putreRa,T6,T
Darma-Asanasya,T6,T
AkASa-mArgeRa,T6,T
vi-jYApanam,Tp,T
prastara-KaRqAt,T6,T
yoga-mArgAt,T6,T
sa-AkAram,BvS,B
nir-jalaH,Bvp,B
dIrGa-tantuzu,K1,K
zoqaSa-guRaM,K1,K
rakta-pravAhaH,T6,T
sTita-prajYaH,Bs6,B
mat-patnI,T6,T
na-vEDavyam,Tn,T
svarga-sTaM,U,T
pra-yatnam,Tp,T
harza-varzam,T6,T
ASrama-nikawe,T6,T
nir-vaRyam,Bvp,B
saha-parivAraH,Bvs,B
su-vyaktaM,Tp,T
deveSa-SerasiMhO,Di,D
pada-arpaRam,T6,T
karma-karEH,U,T
ratna-mAlAm,T6,T
kazAya-SatAni,K2,K
anu-kzaRam,A1,A
parivartana-arTam,T4,T
Bfti-arTam,T4,T
Apat-gatam,T7,T
BramaRa-arTam,T4,T
pIlu-rasaM,T6,T
Sakti-dIkzAm,T6,T
sADu-janAH,K1,K
na-spfzwam,Tn,T
kfta-jYaH,U,T
icCA-anusAram,T6,T
BrAtf-nASAt,T6,T
sa-hfdayAH,Bs6,B
samudra-jalezu,T6,T
doza-AropaRam,T6,T
na-vahan,Tn,T
yaTA-kAlam,A1,A
jita-Satrum,Bs3,B
sam-akzam,A1,A
arDa-ukte,K1,K
daRqa-rUpeRa,T6,T
hita-boDaH,T4,T
prasava-pIqayA,T6,T
kAraka-AtmanA,Bs6,B
mat-saMmuKe,T6,T
saMgraha-aDyAyO,T6,T
sfzwi-krameRa,T6,T
viSanapura-grAmam,K7,K
suvarRa-alaNkAreRa,K1,K
tatyAnA-vacanam,T6,T
sa-raBasam,BvS,B
paryApta-SOBO,Bs6,B
sapta-rAtreRa,Tds,T
mahA-vegAH,Bs6,B
yuvan-rAjasya,K1,K
mudga-yUzeRa,T6,T
na-dfSyatAm,Tn,T
gfha-karmaRi,T6,T
rAjan-kumArI,T6,T
rAjan-dvAri,T6,T
kzaRa-AByantare,T6,T
mahendra-AdyAH,Bs6,B
sva-veRum,T6,T
tat-arTam,T4,T
vyADi-Satasya,T6,T
sa-Adaram,BvS,B
jatu-gfhe,T6,T
na-ftam,Tn,T
na-SaktA,Tn,T
AcAryya-aBizekaH,T6,T
namAja-paWanAya,T6,T
akzara-jYAnam,T6,T
brAhmaRa-janaM,K2,K
para-strIzu,T6,T
vAkya-SezaH,T6,T
kzaRa-mAtreRa,S,D
pariRaya-vicAram,T6,T
kaRqara-ABA,BvU,B
rUpa-tanmAtram,Km,K
tad-arTam,T4,T
maDura-maDure,K1,K
viveka-prajYAm,Bs7,B
buDanI-jIvane,T6,T
kroDa-anvitaH,T3,T
na-sahAyAn,Bsmn,B
sugaWita-SarIraH,Ds,D
rAja-SAsanena,T6,T
sva-SabdEH,T6,T
mat-aBimuKInAm,T6,T
na-jYaH,U,T
sUrya-udayaH,T6,T
A-maraRam,A1,A
hfdaya-sTaH,U,T
aBi-muKam,Tp,T
apara-pArSvam,K1,K
pra-sUtiH,U,T
grIzma-antAn,Bs6,B
tapas-SaktiH,T6,T
brahman-vidaH,U,T
tantra-AdIni,Bs6,B
sAyam-kAle,T1,T
Sayana-kakze,T6,T
viSrama-arTam,T4,T
na-AramBAt,Tn,T
vftta-antam,T6,T
vAta-maDye,K2,K
Sava-antargataH,T6,T
vfkza-mUle,T6,T
tat-samIpe,T6,T
na-pramattA,Tn,T
katipaya-janAnAm,K1,K
pAzARa-KaRqam,T6,T
tat-patnI,T6,T
mahat-purARe,K1,K
ivAna-pArSvam,T6,T
vArtA-AlApam,T6,T
mahat-apacAraH,K1,K
ati-ciram,Tp,T
na-svAsTyasya,Tn,T
dEvata-pratimAH,T6,T
ava-rudDaH,Tp,T
vicitra-vezaH,K1,K
banDu-vargasya,T6,T
gagana-talam,T6,T
evam-viDAH,S,D
sarvadA-arTam,T4,T
tattva-budDyA,T6,T
Atman-vidaH,U,T
suta-sanniDO,T6,T
ati-raYjitAm,Tp,T
nara-patim,T6,T
yukti-yuktA,T3,T
huNkAra-mAtreRa,Tm,T
Sava-antargataH,T6,T
vahni-sAt,T7,T
rAya-mahASayena,K2,K
sa-lalitam,BvS,B
ASrama-antarARAm,Tm,T
bali-paSUn,T4,T
pAda-lagnikAm,T6,T
a-balAH,Bsmn,B
viSudDa-raktaM,Bs6,B
sva-aBipretam,T3,T
vfdDa-brAhmaRAya,K1,K
na-dfSyaH,Tn,T
vaYcanA-pAwavam,T6,T
na-ucitam,Tn,T
nf-patiH,T6,T
tat-samIpa,T6,T
maru-pradeSe,K1,K
rAtri-CannaH,T7,T
nir-DanaH,Bvp,B
parama-gurO,K1,K
prajA-janAH,K1,K
sama-mUlyam,T3,T
mOna-BaNgaH,T6,T
tat-samIpam,T6,T
go-mUtram,T6,T
nir-janAni,Bvp,B
sfzwi-kartA,T6,T
asmat-kfte,T6,T
Bojana-samaye,T6,T
sarva-SrezWasya,T7,T
cEtra-raTe,K1,K
sa-Sabdam,Bvs,B
sa-tiktaM,BvS,B
praTama-vAram,K1,K
pari-Braman,Tp,T
loka-jYAnasya,T6,T
dvArakA-aDISasya,T6,T
sva-gfham,T6,T
yakza-kule,T6,T
pra-gAQA,Tp,T
nf-patiH,T6,T
sva-prakozWe,T6,T
kiSora-vayAH,Bs6,B
karma-PalAni,T6,T
sva-gfham,T6,T
kavitA-racane,T6,T
tat-nAmAni,T6,T
Satadru-nadI,K7,K
na-kzamaH,Tn,T
tat-sarvam,T6,T
na-AdaraH,Tn,T
arTa-saYcayaH,T6,T
Darma-cCalena,T6,T
yudDa-viBIzikayA,T6,T
sat-upayogaH,K1,K
SiSira-AdIn,Bs6,B
viMSati-miteSu,T3,T
vaYcanA-bahule,T6,T
mAlA-kAraH,U,T
dfzwi-kzepeRa,T6,T
vftti-arTaM,T4,T
na-dfSyA,Tn,T
sa-ardDam,BvS,B
kim-kim,d,D
yuvan-rAjaH,K1,K
na-samarTA,Tn,T
sam-sidDim,Tg,T
aDyAya-dvayena,T6,T
kartita-pakzaH,Bs6,B
prArabDa-karmA,Bs6,B
yaTA-kAlaM,A1,A
rAjan-kumAryAH,T6,T
pakva-kUzmARqaM,K1,K
prARa-tyAgaH,T6,T
jala-DArAm,T6,T
agni-pradakziRA,T6,T
sva-putraH,T6,T
anna-kaRam,T6,T
etat-nAma,K1,K
mArga-avaroDam,T6,T
masUrI-nagaram,K7,K
sama-dfzwayA,K1,K
manas-haram,U,T
vaMSa-vfkzam,K7,K
na-prApya,Tn,T
vraRa-sTAne,T6,T
Ananda-magnaH,T7,T
pfzWa-BAge,K1,K
tat-anantaram,T6,T
yajYa-ISvaraH,T6,T
kula-udgataM,T5,T
Bavana-dvayam,T6,T
vimukta-saMdehAH,Bs6,B
sam-preritena,Tp,T
catu-rdaSa,Bss,B
na-sadfSam,Tn,T
janArdana-vacaH,T6,T
na-kftvA,Tn,T
DarA-nipatitaH,T7,T
vi-lakzAH,Tp,T
arDa-ukte,T1,T
niSita-paraSvaDaH,Bs6,B
sudarSana-cakram,K7,K
rAga-dvezayoH,Di,D
vizRu-mUrtte,T6,T
rUpa-tulyatA,T3,T
a-kAle,Tn,T
tftIya-dine,K1,K
sva-pitaram,T6,T
lakza-patim,T6,T
parama-arTataH,K1,K
sva-gfham,T6,T
nir-DanaH,Bvp,B
pratata-rUditEH,T3,T
bahu-sahasram,K1,K
na-sevakAn,Tn,T
karman-aBAve,T6,T
saha-vAsam,S,D
jala-antam,T6,T
parvata-pradeSam,K1,K
pariRAma-muKI,Bv,B
tfzRa-arditaH,T3,T
kim-arTam,T4,T
mahat-rAjam,K1,K
jaya-ninAdam,T6,T
na-pramAya,T6,T
SAlagrAma-SilAm,T6,T
Sakti-hInaH,T3,T
rAjan-kumArI,T6,T
prOQA-sulaBAni,T6,T
mahat-rAjasya,K1,K
kapawa-mitram,K1,K
parama-AtmA,K1,K
dvitIya-SreRI,K1,K
vaYcanA-paRqitaH,T7,T
na-SaktaH,Tn,T
agni-putraH,T6,T
dayA-guRaH,K7,K
su-Bikzam,Tp,T
candra-leKA,T6,T
na-izwam,Tn,T
yajYatva-saMpAdanam,T6,T
pitta-SlezmaRi,Di,D
sat-vicAreRa,K1,K
mUla-kAraRam,K1,K
mahat-prayARe,K1,K
rAjan-kumAryAH,T6,T
tat-paricaryAyAm,T6,T
netra-agninA,T6,T
rAjan-Bavane,T6,T
maDura-pralApAH,Bs6,B
tulasI-devIm,K7,K
garjanA-pUrvakam,T3,T
suvarRa-BAram,T6,T
mAMsa-Bojanam,T6,T
salila-pradAnEH,T6,T
Satru-BAve,T6,T
eka-matyena,K1,K
Sakti-DaraH,U,T
cira-pariRItayA,T5,T
A-saktiH,Tp,T
mahat-purARe,K1,K
viraha-vedanA,T6,T
aSva-pfzWe,T6,T
manuzya-loke,T6,T
rAjan-Bavane,T6,T
BavatA-aBiBAzitAH,T3,T
yAna-kuwwime,T6,T
citra-kAreRa,U,T
Pala-AsaNgam,T7,T
putra-vipravAse,T6,T
etat-kfte,T6,T
DUrta-DuraMDareRa,T7,T
tat-deSasya,K1,K
praBAva-kftaM,T3,T
na-saNKyAtAH,Tn,T
a-sahAyaH,Bsmn,B
na-santuzwezu,Tn,T
viSeza-kAraRena,K1,K
maDu-yAminIH,K1,K
tat-sarvam,K1,K
taqit-patram,K1,K
narma-suhfd,K1,K
vicAra-vimarSam,Ds,D
tAmra-BAram,T6,T
yaTA-praSnam,A1,A
DErya-cyutaH,T5,T
na-hutvA,Tn,T
dUram-gatA,T2,T
sva-SrameRa,T6,T
etat-upari,T6,T
Ahita-agniH,Bs3,B
Baya-drutAH,T3,T
prati-kriyA,Tp,T
mandira-dAyitvam,T6,T
Atman-vizayA,T6,T
samADi-sTasya,U,T
kAma-kroDO,Di,D
satata-alaNkftA,K1,K
dur-GawanAyAH,Tp,T
DAtu-jAH,U,T
asmat-muKAt,T6,T
vivAha-arTam,T4,T
kftaGna-BAvaH,T6,T
a-mitaM,Tn,T
rAjan-nikawam,T6,T
DUrta-dale,T6,T
satyaBAmA-Bavanam,T6,T
ananta-mUrttiH,T6,T
BU-loke,T6,T
kubera-AyitEH,T3,T
na-BAvam,Tn,T
saMjYA-hInaH,T3,T
harza-pitaram,T6,T
tat-anantaram,T6,T
darpa-udyataH,T3,T
na-darSanam,Tn,T
pApa-AcAraH,Bs6,B
vfdDa-sevikAyE,K1,K
vraRa-parIkzAyE,T6,T
vAk-dAnam,T6,T
varAha-vapuzA,T6,T
a-SuciH,Tn,T
SuBra-pariDAnEH,K1,K
yadu-vaMSaH,T6,T
yoga-SAstre,K7,K
sa-viniScaye,BvS,B
prati-aham,A1,A
rAjan-prAsAdam,T6,T
svasTa-vfttO,T6,T
rAjan-putraH,T6,T
dvandva-yudDam,K1,K
su-SItaM,Tp,T
BUta-pUrva,S,D
gaNgA-tIre,T6,T
mat-mitreRa,T6,T
tat-karkaSam,T6,T
kim-arTam,T4,T
varAha-piSitaM,T6,T
sugrIva-mitraH,T6,T
gAnDArI-tanayasya,T6,T
pra-dakziRam,Tp,T
sarva-kriyAsu,K1,K
BujaNga-bile,T6,T
Bavat-viDAnAm,T6,T
kfta-sAhasAm,Bs6,B
mahat-rAjasya,K1,K
deSa-kAle,Di,D
rAkzasa-kulasya,T6,T
vitaraRa-anantaram,T6,T
mAtali-vAhitaH,T3,T
yaTA-yogyam,A1,A
Ananda-sAgare,T6,T
tAmra-Asane,T6,T
aham-kAreRa,U,T
suta-nirveSezam,T6,T
sudarSana-cakram,K7,K
dayA-arhA,T4,T
daRqaka-araRyam,K7,K
muni-BAryA,T6,T
viveka-SIlaH,Bs6,B
DUma-varttikayA,T6,T
karma-kAle,T6,T
mat-uwajam,T6,T
ni-hataH,Tg,T
sva-BrAtrA,T6,T
na-Saknuvan,Tn,T
na-utsiktaH,Tn,T
nAnA-PalAH,K1,K
malla-yudDam,T6,T
divya-SaktayaH,K1,K
na-sakft,Tn,T
drOpadI-zazWaH,T3,T
kAla-anantaram,T6,T
na-apetam,Tn,T
mat-gfhe,T6,T
krOYca-pakziRO,K7,K
anyAya-AcaraRaM,T6,T
Barata-SatruGnO,Di,D
rAja-kulAni,T6,T
vivAha-vizayam,T6,T
na-samarTaH,Tn,T
gaja-rAje,T6,T
vAyuH-devaH,K6,K
kalatra-darSanAt,T6,T
jYAna-yajYaH,K6,K
na-AramBAt,Tn,T
janman-kuRqalI,T6,T
SIta-bahule,T6,T
sa-ucCvAsam,BvS,B
vasizWa-putrAH,T6,T
Atman-viSvAsena,T6,T
mat-pArSve,T6,T
pitfn-caraRAnAm,T6,T
loka-arpaRam,T4,T
rAjan-prAsAdAt,T6,T
bahu-viDam,K1,K
na-dfSyaH,Tn,T
hURa-turaNgAnAm,T6,T
guru-caraRAH,T6,T
deva-lokam,T6,T
sundarI-dvayam,T6,T
anu-sartum,Tp,T
vaSa-anuvartinI,T2,T
vaDa-arTam,T4,T
su-taptezu,Tp,T
purARa-SravaRam,T6,T
pUrva-uktam,T7,T
ati-AvaSyakatA,K1,K
tat-idam,K1,K
viveka-SUnyAH,T3,T
karman-jam,U,T
sva-aDInA,T6,T
putra-kAmanayA,T6,T
cira-aBilazitaH,T5,T
sarayU-nadyAm,K7,K
Dana-sampannAH,T3,T
na-paSyantaH,Tn,T
aBi-ratA,Tp,T
na-snigDA,Tn,T
tat-aDigamAya,T6,T
A-maraRAt,A1,A
yaTA-svaM,A1,A
vAma-muzwiH,Km,K
putra-SatAt,T6,T
yaTA-balam,A1,A
na-AramBAt,Tn,T
cira-paricitam,T3,T
tat-kzaRAt,K1,K
a-kAmAM,Tn,T
nir-aMkuSaH,Bvp,B
BUmi-talam,T6,T
alpa-matayaH,Bs6,B
sva-paricayam,T6,T
na-aBivAdya,Tn,T
apara-BAge,K1,K
veRu-vAdanam,T6,T
icCA-dvezO,Di,D
na-saMsAriRam,Tn,T
pra-suptaH,Tp,T
satya-nizWA,T7,T
viSeza-kAraRam,K1,K
guru-varyasya,T7,T
Sava-antargataH,T6,T
kzurapra-mAlayA,T6,T
vicAra-magnam,T7,T
sa-GftaH,BvS,B
DOta-vastram,K7,K
Bikzuka-AlayAH,T6,T
sUcI-Bedye,T3,T
sva-patnIm,T6,T
svayam-BUH,U,T
mahat-frzim,K1,K
akarman-darSanam,T6,T
na-Bedyena,Tn,T
durbala-tanuH,K1,K
vyasana-arRavasya,K6,K
na-SaktaH,Tn,T
sItA-Ananam,T6,T
yaTA-samayam,A1,A
su-ciram,Tp,T
rowikA-dvayam,T6,T
datta-manA,Bvs,B
sattva-OdAryaM,T6,T
nir-dvandvaH,Bvp,B
gamBIra-svareRa,K1,K
SravaRa-lAlasAH,T6,T
na-saNgatiH,Tn,T
agnihotra-Adi,Bs6,B
tri-AgArI,Tds,T
sva-muKe,T6,T
dina-catuzwayam,T6,T
vAnara-SAvakaH,T6,T
nayana-avalambinI,U,T
miSra-mahodayaH,K2,K
ati-dUram,U,T
nir-agniH,Bvp,B
sura-asurayoH,Di,D
rAma-kfzRO,Di,D
madana-aBiBUtaH,T3,T
na-yajYasya,Bsmn,B
Sruta-caraH,S,D
jYAna-rahitAt,T3,T
sa-sEnyam,BvS,B
maDya-rAtrO,K1,K
rUpa-mAtre,S,D
kaMsa-hantA,U,T
muni-varyaH,T7,T
meKala-ante,Bs6,B
karman-yogena,K6,K
na-cirAt,Tn,T
sADu-mahAtmanA,K7,K
dolA-samIpe,T6,T
citta-vfttiH,T6,T
Barata-SatruGnO,Di,D
pApa-AcAreRa,T6,T
yaTA-SrutaH,A1,A
jYAna-apekzaH,Bv,B
sa-lakzmaRena,BvS,B
rAjan-paTe,T6,T
sva-nilayam,T6,T
yudDa-tantram,T6,T
tattva-vit,T6,T
praDAna-AcAryaH,K1,K
rakzA-sUtram,T6,T
Pala-ekatvam,T7,T
pati-gfhe,T6,T
yaTA-svaM,A1,A
pAzARa-KaRqe,T6,T
nir-BayaH,Bvp,B
eka-vAram,K1,K
tUla-Baritam,T3,T
dur-balam,Bvp,B
ati-aSnataH,Tp,T
citra-Bavanam,T6,T
prayoga-pAne,K1,K
prastara-pawwam,T6,T
tulasI-sasyam,K7,K
Sizya-paramparA,T6,T
su-nivizwasya,Tp,T
tad-anurUpam,T6,T
na-AtmanaH,Tn,T
citra-Palakam,T6,T
anu-guRam,A1,A
SAnta-rajasam,Bs6,B
devakI-SivAnyoH,Di,D
na-SaktaH,Tn,T
sa-utsAham,BvS,B
Soka-divasezu,T6,T
antar-sTitam,T1,T
kim-arTam,T4,T
asmat-viDaH,T6,T
sarga-AdO,T6,T
veza-antaram,T3,T
na-vyayasya,Tn,T
patra-patrikAH,K1,K
amfta-BAjaH,U,T
SvaSru-sevAm,T6,T
izwa-devam,K1,K
siMha-avalokanam,T6,T
SoRita-pittaM,T6,T
budDi-karmaRoH,Di,D
nir-saMjYaH,Bvp,B
brahma-rUpeRa,T6,T
kopa-jvalitAm,T3,T
sa-Bayam,BvS,B
vana-gahanam,Bsu,B
nivAta-sTaH,U,T
kaMsa-BftyaH,T6,T
yuvan-rAjYIm,T6,T
gaNgA-praBftayaH,Bs6,B
SItala-pradeSe,K1,K
SarIra-antargatAH,T6,T
drAktara-mahABAgaH,K7,K
rAjya-arTam,T4,T
su-rucirA,Tp,T
mAyA-jYAnam,T6,T
yudDa-arTam,T4,T
Sloka-arTAt,T6,T
vivftta-muKAni,K1,K
yoga-vizayayA,T6,T
dolA-samIpe,T6,T
kOmArya-sulaBena,T5,T
vIRA-vAdanasya,T6,T
kanizWa-BaginyE,K1,K
ANgala-BAzA,K7,K
kfzRa-sarpAH,K2,K
Cala-yoDinaH,U,T
na-arTakam,Bsmn,B
doza-anukarziRI,T6,T
madIya-vapuzi,K1,K
kowara-sTitAyAH,T7,T
Bojana-arTaM,T4,T
su-muKAH,Bs6,B
vITI-padmAni,T6,T
prakfti-sTaH,U,T
paYca-aDikAn,Km,K
vizaya-antare,Tm,T
sa-udarayoH,BvS,B
cakra-Darasya,Km,K
tamasA-tIre,T6,T
sarva-BUtAnAM,K1,K
kuwIra-diSi,T6,T
rAma-uktam,T3,T
BU-svAmI,T6,T
pari-tyajya,Tp,T
sa-avakASam,BvS,B
avatAra-kriyA,T6,T
calita-mAnasaH,Bs6,B
pakzin-rAjena,T6,T
ISAna-antam,T6,T
atirikta-guRaH,Bs6,B
gurU-kulam,T6,T
kUrca-agram,T6,T
apara-ahRaH,T1,T
parvata-pradeSam,T6,T
ASlezA-nakzatre,K7,K
rakta-pipAsA,T6,T
loBa-AvizwaH,T3,T
sUryya-arcyane,T6,T
mAtula-gfham,T6,T
su-guRam,Bs6,B
na-moGAH,Tn,T
mAtf-vAtsalyam,T6,T
brahma-cAriRAm,U,T
Siva-AlayAd,T6,T
pari-SaNkitaM,Tp,T
zoqaSa-kozWam,Km,K
kArya-sidDiH,T6,T
sAyam-kAle,T1,T
saptan-jihvam,Bs6,B
asura-ISvaraH,T6,T
kAla-anantaram,T6,T
sarva-gAtrEH,K1,K
sva-sEnikO,T6,T
mfdu-kozWasya,Bs6,B
yAga-sTAnam,T6,T
nir-DanO,Bvp,B
kzamA-yAcanam,T6,T
sva-rAjyam,T6,T
mArga-roDam,T6,T
BIzaRa-rogEH,K1,K
kzIRa-vfdDAnAM,Di,D
anila-pracaRqaH,K4,K
anvezaRa-samaye,T6,T
matsya-pASe,T6,T
Siva-deva,K1,K
samAcAra-patram,T6,T
viparIta-jYAnAt,K1,K
cintA-Akulam,T3,T
Darma-vaYcanA,T6,T
nAnA-viDAnAm,Bs6,B
nir-upAyA,Bvp,B
avataraRa-sTalAni,T6,T
jIvana-nOkA,T6,T
rAma-kfzRO,Di,D
sTAna-viSezARAm,K2,K
tat-pitaram,T6,T
na-Calam,Tn,T
AkASa-yAnam,T7,T
su-kftam,Tp,T
daSaraTa-putrasya,T6,T
OzaDa-mUlAni,T6,T
asmat-pituH,T6,T
pIta-ambaram,K1,K
yuva-patnI,K1,K
upAyana-rUpeRa,T6,T
rAma-lakzmaRO,Di,D
nija-pituH,T6,T
apakzaya-viparItA,T3,T
dfzwi-gocarAH,T6,T
paSu-pakziRaH,Di,D
ku-tApasa,Tk,T
kroDa-AveSe,T6,T
guru-jane,K1,K
SikzaRa-kzetre,T6,T
kim-arTam,T4,T
grAma-wikAyAm,T6,T
Uru-BaNgaM,T6,T
saMSaya-jAle,T6,T
BU-svAmI,T6,T
vicAra-vimarSam,Ds,D
SiKi-mAMsaM,T6,T
para-dArezu,T6,T
na-vyaktAt,Tn,T
viBAvinI-pariRayam,T6,T
Sizwa-paripAlanam,T6,T
na-tulA,Bsmn,B
ISvara-svarUpasya,T6,T
sopAna-paMktiH,T6,T
ahan-niSam,Ds,D
kaRqu-nAmakaH,Bs6,B
catur-SAle,Tds,T
kAjI-kftena,T3,T
Siras-GAtam,T6,T
tat-vikraye,T6,T
kAma-kAminaH,U,T
na-arhARi,Tn,T
maDya-vayaskaH,Bs6,B
vaMSAnucarita-AdeH,Bs6,B
DyAna-yogam,K6,K
avinDya-vAritaH,T3,T
na-viSvAsaH,Tn,T
kUzmARqa-Palam,K7,K
muzwi-prahArEH,T6,T
rAjan-prAsAdam,T6,T
nivartana-kAle,T6,T
nis-sAritam,Tp,T
karman-saMnyAsaH,T6,T
sa-suKam,BvS,B
dus-sAhasam,Tp,T
rAjan-saBAyAm,T6,T
SarIra-tyAgam,T6,T
tri-rasAni,K1,K
niDi-vizaye,T6,T
pra-calanti,Tp,T
para-lokam,T7,T
brahma-vidaH,U,T
sUta-muniH,K7,K
muni-varya,T7,T
sva-mahizIm,T6,T
bala-abalaM,K1,K
camatkAra-yuktam,T3,T
kUpa-samIpam,T6,T
SOrya-gItAni,T6,T
su-ramye,Tp,T
deha-AdeH,Bs6,B
dfQa-prayatnasya,K1,K
tatra-sTam,U,T
rAga-mattaH,T7,T
bAla-pAWyAnAm,T6,T
saMGarza-rataH,T7,T
upa-kAram,U,T
na-mUlyam,Bsmn,B
AcArya-parIkzAm,T6,T
priya-janAn,K1,K
vIrya-SulkAm,Bs6,B
rAjan-prAsAdam,T6,T
paRqita-gfhAd,T6,T
kleSa-kUpe,K6,K
yaTA-vfttam,A1,A
vyaYjana-AdIni,Bs6,B
paNkti-dvayam,T6,T
yoga-vizaye,T6,T
sa-Sarkaram,BvS,B
modaka-mallakaM,K1,K
putra-suKena,T6,T
eka-pade,Km,K
Atman-mAyayA,Bs6,B
candra-mAnavaH,T6,T
mAyA-avimArakaH,Km,K
SrezWin-gfham,T6,T
sahakAra-vanam,T6,T
tat-avayavaM,T6,T
CAyA-vAdaH,T6,T
yoga-Palam,T6,T
anita-AdayaH,Bs6,B
nAga-rAjam,T6,T
prati-dAnam,A1,A
pra-rudan,Tp,T
na-sakft,Tn,T
tat-sutaH,T6,T
Avega-pUrvakam,Bs5,B
ati-vAhya,Tp,T
maraRa-mAtreRa,S,D
sva-samIpe,T6,T
gata-dinam,T7,T
sarva-praTamam,T7,T
tat-kAryam,T6,T
vaSizWa-AdyEH,Bs6,B
Satru-senAm,T6,T
cezwA-praRASaM,T6,T
go-sahasram,T6,T
sa-vinayam,BvS,B
kadalI-parRe,T6,T
yudDa-SUrARAM,T7,T
Atman-lABam,T6,T
kari-turaga-raTasTEH,Ds,D
samudra-tIram,T6,T
ku-grAme,Tk,T
niyukti-BAk,T6,T
jIvita-narakAya,K1,K
Siva-liNgasya,T6,T
grAma-aDipaH,T6,T
sarasvatI-rasikam,T6,T
na-SaktaH,Tn,T
karman-ante,T6,T
ABUzaRa-AdIni,Bs6,B
na-ruceH,Tn,T
bali-dAnam,T6,T
kazwa-karam,U,T
cintana-SElI,T6,T
sneha-samfdDasya,T3,T
SmaSAna-diSi,T6,T
nava-yuvake,K1,K
mahat-purARe,K1,K
mita-vikramARAm,Bs6,B
sa-svedaH,BvS,B
apa-mAnam,Tp,T
Amoda-pramodam,Ds,D
ati-samarTaH,Tp,T
avakASa-divasezu,T6,T
nAsikA-agram,T6,T
Bavat-upArjitam,T3,T
go-pAlakaH,U,T
iti-AdayaH,Di,D
tat-idam,K1,K
SUla-Adikam,Bs6,B
rAjan-kumArI,T6,T
upa-netreRa,Tp,T
na-SAntasya,Tn,T
vAyu-vegena,T6,T
gfha-koRe,T6,T
mahat-arhARi,K1,K
vivAha-arTam,T4,T
prastara-KaRqam,T6,T
sa-prArTanam,BvS,B
hfta-jYAnAH,Bs6,B
BUta-SudDim,T6,T
anAyAsa-upanatam,T3,T
sa-kAmaH,BvS,B
viBakta-antaram,Bs6,B
BAgya-krameRa,T6,T
kopa-BAjanam,T6,T
viGna-kartArO,T6,T
sOBAgya-vaSAt,T6,T
udaka-budDyA,T6,T
praSAnta-rozaH,Bs6,B
BAvin-jIvane,K1,K
vi-nazwam,Tp,T
ati-dUram,Tp,T
kASi-rAjaH,T6,T
kfta-saMketAni,Bs3,B
sa-suKam,BvS,B
karman-yogI,K6,K
vi-liKitam,Tp,T
kukkuwa-dampatI,K1,K
BU-svAmI,T6,T
kara-nodanena,T6,T
cawaka-vasA,T6,T
nara-nAryO,Di,D
saMBrama-vaSAt,U,T
