go-mUtr,T6,T
sfzwi-kart,T6,T
asmat-kft,T6,T
Bojana-sam,T6,T
sarva-SrezW,T7,T
cEtra-raT,K1,K
sa-Sabd,Bvs,B
sa-tikt,BvS,B
pari-Bram,Tp,T
dvArakA-aDIS,T6,T
yakza-kul,T6,T
sva-prakozW,T6,T
kiSora-va,Bs6,B
karma-Pal,T6,T
kavitA-racan,T6,T
tat-nAm,T6,T
Satadru-nad,K7,K
na-kzam,Tn,T
tat-sarv,T6,T
na-Adar,Tn,T
arTa-saYc,T6,T
Darma-cCal,T6,T
yudDa-viBIzik,T6,T
sat-upayog,K1,K
SiSira-Ad,Bs6,B
viMSati-miteS,T3,T
vaYcanA-bahul,T6,T
dfzwi-kzep,T6,T
vftti-arT,T4,T
sa-ardD,BvS,B
kim-k,d,D
prArabDa-karm,Bs6,B
pakva-kUzmARq,K1,K
prARa-tyAg,T6,T
jala-DAr,T6,T
agni-pradakz,T6,T
anna-kaR,T6,T
etat-nAm,K1,K
mArga-avaroD,T6,T
sama-dfzw,K1,K
manas-har,U,T
vaMSa-vfkz,K7,K
vraRa-sTAn,T6,T
Ananda-magn,T7,T
pfzWa-BAg,K1,K
tat-anantar,T6,T
yajYa-ISvar,T6,T
kula-udgat,T5,T
Bavana-dvay,T6,T
vimukta-saMdeh,Bs6,B
sam-prerit,Tp,T
catu-rdaS,Bss,B
janArdana-vac,T6,T
DarA-nipatit,T7,T
vi-lakz,Tp,T
arDa-ukt,T1,T
niSita-paraSvaD,Bs6,B
rAga-dveza,Di,D
vizRu-mUrtt,T6,T
rUpa-tulyat,T3,T
a-kAl,Tn,T
tftIya-d,K1,K
sva-pitar,T6,T
pratata-rUdit,T3,T
bahu-sahasr,K1,K
na-sevak,Tn,T
saha-vAs,S,D
jala-ant,T6,T
parvata-pradeS,K1,K
pariRAma-muK,Bv,B
tfzRa-ardit,T3,T
jaya-ninAd,T6,T
na-pram,T6,T
SAlagrAma-Sil,T6,T
Sakti-hIn,T3,T
prOQA-sulaB,T6,T
kapawa-mitr,K1,K
parama-Atm,K1,K
dvitIya-SreR,K1,K
vaYcanA-paRqit,T7,T
agni-putr,T6,T
dayA-g,K7,K
su-Bikz,Tp,T
candra-leK,T6,T
yajYatva-saMpAdan,T6,T
pitta-SlezmaR,Di,D
sat-vicAr,K1,K
mUla-kAraR,K1,K
mahat-prayAR,K1,K
tat-paricary,T6,T
netra-agn,T6,T
maDura-pralAp,Bs6,B
garjanA-pUrvak,T3,T
suvarRa-BAr,T6,T
mAMsa-Bojan,T6,T
salila-pradAn,T6,T
Satru-BAv,T6,T
eka-maty,K1,K
Sakti-Dar,U,T
cira-pariRIt,T5,T
A-sakt,Tp,T
viraha-vedan,T6,T
aSva-pfzW,T6,T
manuzya-lok,T6,T
BavatA-aBiBAzit,T3,T
yAna-kuwwim,T6,T
Pala-AsaNg,T7,T
putra-vipravAs,T6,T
etat-kft,T6,T
DUrta-DuraMDar,T7,T
tat-deS,K1,K
praBAva-kft,T3,T
na-saNKyAt,Tn,T
a-sah,Bsmn,B
viSeza-kAraR,K1,K
maDu-yAmin,K1,K
taqit-patr,K1,K
narma-suhfd,K1,K
vicAra-vimarS,Ds,D
tAmra-BAr,T6,T
DErya-cyut,T5,T
na-hut,Tn,T
dUram-gat,T2,T
sva-Sram,T6,T
etat-up,T6,T
Ahita-agn,Bs3,B
Baya-drut,T3,T
prati-kri,Tp,T
mandira-dAyitv,T6,T
kAma-kroD,Di,D
satata-alaNkft,K1,K
dur-Gawan,Tp,T
DAtu-j,U,T
kftaGna-BAv,T6,T
a-mit,Tn,T
rAjan-nikaw,T6,T
DUrta-dal,T6,T
satyaBAmA-Bavan,T6,T
ananta-mUrtt,T6,T
kubera-Ayit,T3,T
harza-pitar,T6,T
darpa-udyat,T3,T
pApa-AcAr,Bs6,B
vfdDa-sevik,K1,K
vraRa-parIkz,T6,T
varAha-vapuz,T6,T
a-Suc,Tn,T
SuBra-pariDAn,K1,K
yadu-vaMS,T6,T
yoga-SAstr,K7,K
sa-viniSc,BvS,B
svasTa-vftt,T6,T
dvandva-yudD,K1,K
su-SIt,Tp,T
gaNgA-tIr,T6,T
mat-mitr,T6,T
tat-karkaS,T6,T
varAha-piSit,T6,T
sugrIva-mitr,T6,T
gAnDArI-tanay,T6,T
pra-dakziR,Tp,T
sarva-kriy,K1,K
BujaNga-bil,T6,T
kfta-sAhas,Bs6,B
deSa-kAl,Di,D
vitaraRa-anantar,T6,T
mAtali-vAhit,T3,T
Ananda-sAgar,T6,T
aham-kAr,U,T
suta-nirveSez,T6,T
dayA-arh,T4,T
muni-BAr,T6,T
viveka-SIl,Bs6,B
DUma-varttik,T6,T
karma-kAl,T6,T
mat-uwaj,T6,T
ni-hat,Tg,T
sva-BrAt,T6,T
na-Saknuv,Tn,T
na-utsikt,Tn,T
nAnA-Pal,K1,K
drOpadI-zazW,T3,T
na-apet,Tn,T
krOYca-pakziR,K7,K
anyAya-AcaraR,T6,T
Barata-SatruGn,Di,D
vivAha-vizay,T6,T
vAyuH-dev,K6,K
kalatra-darSan,T6,T
janman-kuRqal,T6,T
SIta-bahul,T6,T
sa-ucCvAs,BvS,B
vasizWa-putr,T6,T
mat-pArSv,T6,T
pitfn-caraR,T6,T
loka-arpaR,T4,T
bahu-viD,K1,K
hURa-turaNg,T6,T
guru-caraR,T6,T
deva-lok,T6,T
sundarI-dvay,T6,T
anu-sart,Tp,T
vaSa-anuvart,T2,T
vaDa-arT,T4,T
su-tapt,Tp,T
purARa-SravaR,T6,T
pUrva-ukt,T7,T
ati-AvaSyakat,K1,K
viveka-SUn,T3,T
putra-kAman,T6,T
cira-aBilazit,T5,T
Dana-sampann,T3,T
aBi-rat,Tp,T
na-snigD,Tn,T
tat-aDigam,T6,T
vAma-muzw,Km,K
putra-Sat,T6,T
yaTA-bal,A1,A
cira-paricit,T3,T
a-kAm,Tn,T
nir-aMkuS,Bvp,B
BUmi-tal,T6,T
alpa-mat,Bs6,B
sva-paricay,T6,T
na-aBivAdy,Tn,T
apara-BAg,K1,K
icCA-dvez,Di,D
na-saMsAriR,Tn,T
pra-supt,Tp,T
guru-vary,T7,T
kzurapra-mAl,T6,T
vicAra-magn,T7,T
sa-Gft,BvS,B
DOta-vastr,K7,K
Bikzuka-Ala,T6,T
sUcI-Bedy,T3,T
svayam-B,U,T
mahat-frz,K1,K
akarman-darSan,T6,T
na-Bedy,Tn,T
durbala-tan,K1,K
vyasana-arRav,K6,K
sItA-Anan,T6,T
rowikA-dvay,T6,T
datta-man,Bvs,B
sattva-OdAry,T6,T
nir-dvandv,Bvp,B
gamBIra-svar,K1,K
SravaRa-lAlas,T6,T
na-saNgat,Tn,T
tri-AgAr,Tds,T
sva-muK,T6,T
dina-catuzway,T6,T
nayana-avalamb,U,T
miSra-mahod,K2,K
ati-dUr,U,T
sura-asura,Di,D
rAma-kfzR,Di,D
madana-aBiBUt,T3,T
na-yajY,Bsmn,B
Sruta-car,S,D
sa-sEny,BvS,B
maDya-rAtr,K1,K
kaMsa-hant,U,T
muni-var,T7,T
meKala-ant,Bs6,B
sADu-mahAtman,K7,K
dolA-samIp,T6,T
citta-vftt,T6,T
pApa-AcAr,T6,T
yaTA-Srut,A1,A
jYAna-apekz,Bv,B
sa-lakzmaR,BvS,B
rAjan-paT,T6,T
yudDa-tantr,T6,T
tattva-vit,T6,T
praDAna-AcAr,K1,K
rakzA-sUtr,T6,T
Pala-ekatv,T7,T
pati-gfh,T6,T
tUla-Barit,T3,T
dur-bal,Bvp,B
ati-aSnat,Tp,T
citra-Bavan,T6,T
prayoga-pAn,K1,K
Sizya-parampa,T6,T
su-nivizw,Tp,T
tad-anurUp,T6,T
na-Atman,Tn,T
citra-Palak,T6,T
SAnta-rajas,Bs6,B
devakI-SivAn,Di,D
Soka-divas,T6,T
antar-sTit,T1,T
veza-antar,T3,T
na-vyay,Tn,T
patra-patrik,K1,K
amfta-BAj,U,T
SvaSru-se,T6,T
izwa-dev,K1,K
siMha-avalokan,T6,T
SoRita-pitt,T6,T
nir-saMjY,Bvp,B
brahma-rUp,T6,T
kopa-jvalit,T3,T
sa-Bay,BvS,B
vana-gahan,Bsu,B
kaMsa-Bft,T6,T
yuvan-rAjY,T6,T
gaNgA-praBft,Bs6,B
SItala-pradeS,K1,K
SarIra-antargat,T6,T
drAktara-mahABAg,K7,K
rAjya-arT,T4,T
su-ruci,Tp,T
mAyA-jYAn,T6,T
Sloka-arT,T6,T
vivftta-muK,K1,K
yoga-vizay,T6,T
kOmArya-sulaB,T5,T
vIRA-vAdan,T6,T
kanizWa-Bagin,K1,K
ANgala-BAz,K7,K
kfzRa-sarp,K2,K
Cala-yoD,U,T
na-arTak,Bsmn,B
doza-anukarz,T6,T
madIya-vapuz,K1,K
kowara-sTit,T7,T
su-muK,Bs6,B
vITI-padm,T6,T
prakfti-sT,U,T
paYca-aDik,Km,K
vizaya-antar,Tm,T
sa-udara,BvS,B
cakra-Dar,Km,K
tamasA-tIr,T6,T
kuwIra-diS,T6,T
pari-tyajy,Tp,T
sa-avakAS,BvS,B
avatAra-kri,T6,T
calita-mAnas,Bs6,B
ISAna-ant,T6,T
atirikta-g,Bs6,B
gurU-kul,T6,T
kUrca-agr,T6,T
apara-ahR,T1,T
parvata-pradeS,T6,T
ASlezA-nakzatr,K7,K
rakta-pipAs,T6,T
loBa-Avizw,T3,T
sUryya-arcyan,T6,T
mAtula-gfh,T6,T
su-guR,Bs6,B
mAtf-vAtsaly,T6,T
brahma-cAriR,U,T
Siva-Alay,T6,T
pari-SaNkit,Tp,T
zoqaSa-kozW,Km,K
saptan-jihv,Bs6,B
asura-ISvar,T6,T
sarva-gAtr,K1,K
sva-sEnik,T6,T
mfdu-kozW,Bs6,B
yAga-sTAn,T6,T
sva-rAjy,T6,T
mArga-roD,T6,T
BIzaRa-rog,K1,K
kzIRa-vfdD,Di,D
anila-pracaRq,K4,K
anvezaRa-sam,T6,T
Siva-dev,K1,K
viparIta-jYAn,K1,K
cintA-Akul,T3,T
Darma-vaYcan,T6,T
nir-upA,Bvp,B
avataraRa-sTal,T6,T
jIvana-nOk,T6,T
sTAna-viSez,K2,K
na-Cal,Tn,T
AkASa-yAn,T7,T
daSaraTa-putr,T6,T
OzaDa-mUl,T6,T
yuva-patn,K1,K
upAyana-rUp,T6,T
nija-pit,T6,T
apakzaya-viparIt,T3,T
dfzwi-gocar,T6,T
ku-tApas,Tk,T
kroDa-AveS,T6,T
guru-jan,K1,K
SikzaRa-kzetr,T6,T
grAma-wik,T6,T
Uru-BaNg,T6,T
saMSaya-jAl,T6,T
SiKi-mAMs,T6,T
para-dAr,T6,T
viBAvinI-pariRay,T6,T
Sizwa-paripAlan,T6,T
na-tul,Bsmn,B
ISvara-svarUp,T6,T
sopAna-paMkt,T6,T
kaRqu-nAmak,Bs6,B
catur-SAl,Tds,T
kAjI-kft,T3,T
Siras-GAt,T6,T
tat-vikr,T6,T
kAma-kAm,U,T
na-arh,Tn,T
maDya-vayask,Bs6,B
vaMSAnucarita-Ad,Bs6,B
avinDya-vArit,T3,T
na-viSvAs,Tn,T
muzwi-prahAr,T6,T
nivartana-kAl,T6,T
nis-sArit,Tp,T
karman-saMnyAs,T6,T
dus-sAhas,Tp,T
SarIra-tyAg,T6,T
tri-ras,K1,K
niDi-viz,T6,T
pra-calant,Tp,T
para-lok,T7,T
sUta-mun,K7,K
sva-mahiz,T6,T
bala-abal,K1,K
camatkAra-yukt,T3,T
kUpa-samIp,T6,T
SOrya-gIt,T6,T
su-ramy,Tp,T
deha-Ad,Bs6,B
dfQa-prayatn,K1,K
tatra-sT,U,T
rAga-matt,T7,T
bAla-pAWy,T6,T
saMGarza-rat,T7,T
upa-kAr,U,T
na-mUly,Bsmn,B
AcArya-parIkz,T6,T
priya-jan,K1,K
vIrya-Sulk,Bs6,B
paRqita-gfh,T6,T
kleSa-kUp,K6,K
yaTA-vftt,A1,A
vyaYjana-Ad,Bs6,B
paNkti-dvay,T6,T
yoga-viz,T6,T
sa-Sarkar,BvS,B
putra-suK,T6,T
eka-pad,Km,K
Atman-mAy,Bs6,B
mAyA-avimArak,Km,K
sahakAra-van,T6,T
tat-avayav,T6,T
CAyA-vAd,T6,T
anita-Ad,Bs6,B
nAga-rAj,T6,T
prati-dAn,A1,A
pra-rud,Tp,T
Avega-pUrvak,Bs5,B
ati-vAhy,Tp,T
maraRa-mAtr,S,D
gata-din,T7,T
tat-kAry,T6,T
vaSizWa-Ady,Bs6,B
Satru-sen,T6,T
cezwA-praRAS,T6,T
go-sahasr,T6,T
sa-vinay,BvS,B
kadalI-parR,T6,T
yudDa-SUr,T7,T
Atman-lAB,T6,T
kari-turaga-raTasT,Ds,D
samudra-tIr,T6,T
ku-grAm,Tk,T
niyukti-BAk,T6,T
jIvita-narak,K1,K
sarasvatI-rasik,T6,T
karman-ant,T6,T
ABUzaRa-Ad,Bs6,B
na-ruc,Tn,T
cintana-SEl,T6,T
sneha-samfdD,T3,T
SmaSAna-diS,T6,T
mita-vikram,Bs6,B
sa-sved,BvS,B
Amoda-pramod,Ds,D
ati-samarT,Tp,T
avakASa-divas,T6,T
Bavat-upArjit,T3,T
go-pAlak,U,T
iti-Ad,Di,D
SUla-Adik,Bs6,B
upa-netr,Tp,T
vAyu-veg,T6,T
gfha-koR,T6,T
mahat-arh,K1,K
sa-prArTan,BvS,B
hfta-jYAn,Bs6,B
BUta-SudD,T6,T
anAyAsa-upanat,T3,T
viBakta-antar,Bs6,B
kopa-BAjan,T6,T
viGna-kartAr,T6,T
sOBAgya-vaS,T6,T
udaka-budD,T6,T
praSAnta-roz,Bs6,B
vi-nazw,Tp,T
kfta-saMket,Bs3,B
vi-liKit,Tp,T
kukkuwa-dampat,K1,K
kara-nodan,T6,T
cawaka-vas,T6,T
nara-nAr,Di,D
saMBrama-vaS,U,T
mAnava-hfday,T6,T
rAjan-fz,K2,K
SilA-tal,T6,T
jana-AvAs,T6,T
agni-varzaR,T6,T
catur-akzar,Tdt,T
mAna-arT,T4,T
vana-mArg,T6,T
kriyA-maraR,Bs7,B
parRa-kuwIr,T6,T
sa-unnAd,BvS,B
bAhya-sTAn,T6,T
izwakA-nic,T6,T
homa-arT,T4,T
liNga-sAmAny,T3,T
rAjan-sTAn,T6,T
parijana-hast,T6,T
na-hiMsak,Tn,T
sa-Uzm,BvS,B
yudDa-sannadD,T4,T
devatA-ArADan,T6,T
tad-viz,T6,T
sat-budD,K1,K
sahasra-netr,Bs6,B
mAtrA-Ad,Bs6,B
veda-vid,T6,T
santAna-dAn,T6,T
brAhmaRa-rUp,T6,T
mAsa-parivftt,T3,T
jIvat-vats,Bs6,B
parivftta-nayan,K1,K
nis-Sez,Bsp,B
senA-aDikAr,T6,T
eka-mAs,K1,K
rAtrim-div,Ds,D
virAwa-ISvar,T6,T
sa-anugrah,BvS,B
rAjYI-pad,T6,T
jyezWa-putr,K1,K
na-saMnikfzw,Tn,T
kim-lakzaR,Bs6,B
GfRA-rahit,T5,T
dfzwa-nazw,K1,K
Sayana-kakz,K1,K
sura-uttam,K2,K
Kinna-ASa,Bs6,B
kI-dfS,U,T
parama-vedan,K1,K
paraspara-paric,S,D
prARAyAma-sADan,T6,T
rAjan-AjY,T6,T
kara-SudD,T6,T
sa-anuj,BvS,B
nirvAcana-kAl,T6,T
Sastra-astr,Ds,D
SlAGana-rUp,T6,T
indra-saMhAr,T6,T
ari-jan,T6,T
kzati-pUrt,T6,T
JaYJA-vAt,K7,K
vidyut-leK,T6,T
sa-nATIkft,BvS,B
brAhmaRa-bAlak,K2,K
Bavat-pit,T6,T
vAma-pAd,K1,K
makara-Alay,T6,T
atri-aNgiras,Di,D
na-sahamAn,Tn,T
vAnara-vAh,T6,T
pada-tray,Tds,T
tat-janan,T6,T
maRqapa-prokzaR,T6,T
kaTA-samApt,T6,T
cora-prasaNg,T6,T
sama-AkIrR,Tp,T
na-vidyamAn,Tn,T
sahaja-anumAn,K1,K
naKa-Bav,T5,T
gaMgA-put,T6,T
Bagavat-prasAd,T6,T
sa-SUl,BvS,B
ciwikA-arT,T4,T
pra-jvAlit,Tg,T
Satru-senA,T6,T
nir-Dan,Bs6,B
aSva-yAn,T6,T
udAharaRa-arT,T4,T
rAjan-sakAS,T6,T
nir-day,Bvp,B
kzaRa-aByantar,T6,T
SaNKa-rAw,T6,T
dfzwa-Ba,Bs3,B
gfha-kartt,U,T
tad-nizW,Bv,B
sa-arD,BvS,B
varzA-ft,K7,K
a-kopan,Bsmn,B
etad-ant,Bs6,B
pramudita-cetas,K1,K
rudana-sama-kAl,Bb,B
SAKA-mfg,U,T
sa-santoz,BvS,B
vAk-sidD,T6,T
gItA-SAstr,K7,K
pariRetf-rUp,T6,T
tIrTa-udak,T6,T
a-putr,Bsmn,B
SaSaka-pAS,T6,T
brAhmaRa-Bojan,T4,T
pra-SAsak,Tp,T
putra-AS,T6,T
varAwikA-mAtr,Tm,T
sa-jAtIy,BvS,B
Bagna-grIv,Bs6,B
mAyA-pAS,T6,T
gaja-pat,T6,T
sTAvara-jaNgam,Di,D
nipAta-Sabd,T6,T
vAzpa-vind,T6,T
budDi-hIn,T3,T
krIqA-ras,T6,T
rAkzasa-puNgav,K2,K
maMca-upayukt,T7,T
rOdra-rUp,K1,K
viBIzaRa-Atm,Bs6,B
dvAra-deS,T6,T
dvAra-pAlak,T6,T
asmat-aDIn,T6,T
jIvana-daS,T6,T
prati-nivftt,Tp,T
Sizya-varg,T6,T
vAta-l,U,T
kroDa-anD,T3,T
Bagavat-gIt,T6,T
roza-Akula-akz,Bb,B
kOSika-Sabd,K7,K
SarIra-kAnt,T6,T
pUrva-aDyAy,K1,K
carita-arT,Bs6,B
dus-ka,Tp,T
daSan-aMS,Km,K
BUta-vEd,T6,T
Arya-putr,K1,K
Bavat-sakAS,T6,T
prativeSa-varg,T6,T
vedanA-viz,T6,T
kolAhala-virahit,T5,T
loBa-avizw,T3,T
udyAna-kAry,T6,T
hfdaya-gat,T2,T
laGu-AkAr,K1,K
vipula-rAS,K1,K
strI-gat,T6,T
bAlaka-pArSv,T6,T
rajata-val,T6,T
an-Ayuzy,Tn,T
samAhita-citt,Bs6,B
SikzA-Dan,K7,K
gara-hAr,U,T
A-divas,Tp,T
yuzmat-kAraR,T6,T
sa-kuSal,BvS,B
dUta-vAky,T6,T
bfhat-aBiDAn,K1,K
sa-utkaRW,BvS,B
na-paricit,Tn,T
vAma-hast,K1,K
manas-aDip,T6,T
suKa-sADan,T6,T
vawa-vfkz,T6,T
sam-Aroh,Tp,T
eka-kaRW,K1,K
paraspara-darSan,S,D
yoga-lakzaR,T6,T
brahma-agn,K6,K
upahAsa-cezw,T6,T
rAja-Darm,T6,T
praSna-dvay,T6,T
smArta-karmaR,K1,K
uddoha-viD,T6,T
sa-gaj,BvS,B
tulasI-sasy,T6,T
arTa-nimitt,T6,T
brAhmaRa-jan,K1,K
mahat-nagar,K1,K
anu-karaR,Tp,T
laGu-grAm,K1,K
dvi-ras,K1,K
kaRwaka-puYj,T6,T
paYcan-AgAr,Tds,T
mada-matt,T3,T
na-avApt,Tn,T
vivikta-aBiDAy,T6,T
tat-aKil,T6,T
astra-Sastr,Di,D
nidAGa-sam,T6,T
A-krandan,Tp,T
ramaRIya-tar,A2,A
mat-pakz,T6,T
SrAdDA-Ad,Bs6,B
avasTA-anurUp,T6,T
a-dAkziR,Tn,T
varza-dvay,T6,T
karzaRa-sam,T6,T
mAnava-rUp,T6,T
kalA-kzetr,T6,T
niH-kalatr,Bs6,B
mahat-avadAn,K1,K
Sakawa-cAlak,T6,T
ati-ugr,Tg,T
vArttA-upakram,T6,T
a-ruc,Tn,T
amftamaya-vacan,K1,K
SarIra-vinimay,T6,T
asmat-gfh,T6,T
mArga-AyAs,T6,T
jala-pUrit,T3,T
sparSa-anume,T3,T
tat-sambadD,T3,T
praRaya-pipAs,T6,T
SikzA-bal,T6,T
tat-racan,T6,T
nara-indr,T6,T
na-SraddaDAn,Tn,T
muKa-pfzW,K1,K
karAla-vadan,Bs6,B
nIla-BujaNg,K1,K
vaMSa-pAtr,T6,T
prAcIra-Cidr,T6,T
evam-viD,Bs5,B
tamasA-vft,T3,T
asmat-pakz,T6,T
kfta-aYjal,T3,T
sADana-rUp,T6,T
kaPa-Gn,U,T
agrima-janman,K1,K
na-vijYAt,Tn,T
avatAra-rUp,T6,T
piSAca-BAv,T6,T
rakta-candan,K1,K
bAla-BAv,T6,T
saha-yAtr,S,D
sAd-guRy,K1,K
ugra-bal,K1,K
kfzRa-ukt,T3,T
vIra-svarg,T6,T
tat-sEnik,T6,T
sa-anunay,BvS,B
paMqita-mahABAg,K7,K
tarka-vAR,Km,K
sa-avahel,BvS,B
dravya-viniyog,T6,T
guru-Ad,Bs6,B
dayA-Ardr,T3,T
svArTa-prerit,T3,T
nagara-aBimuK,Bs6,B
rakzi-puruz,K1,K
saGana-van,K1,K
nara-ISvar,T6,T
saNgIta-viduz,T6,T
sva-parivAr,T6,T
viPala-Sram,K1,K
melana-arT,T4,T
ISa-ant,T6,T
sva-nAm,T6,T
aDika-aDik,T5,T
tumbikA-nOk,T6,T
sirA-jAl,T6,T
niyata-kAl,Di,D
dIrGa-kAl,K1,K
pAka-SAl,T6,T
prARa-yAt,T6,T
sva-mAt,T6,T
rakta-pAn,T6,T
kuzWa-tEl,Di,D
guRa-vftt,T6,T
na-avady,Tn,T
purIza-ADAn,T6,T
vikftaGna-pad,T6,T
kriyA-paT,T6,T
Sakawa-svAm,T6,T
Slezma-vikAr,T6,T
pUjA-mantr,T6,T
apavAda-BIt,T5,T
vAra-dvay,T6,T
jyezWa-rAjY,K1,K
AlApa-lIl,T6,T
ganDa-Ad,Bs6,B
tat-ras,T6,T
BAva-arpit,T3,T
gOrI-pUj,T6,T
nirudDa-prAy,K1,K
tat-alAB,T6,T
vAnara-rUp,T6,T
mukta-saNg,Bs3,B
na-pAr,Tn,T
nihita-bAR,Bs3,B
asUyA-grast,T3,T
rakta-aBAv,T6,T
dvi-zW,U,T
pratimA-geh,T6,T
saMvAhaka-vutt,T6,T
bARa-jAl,T6,T
karman-anuzWAn,T6,T
vayas-vfdD,T3,T
kzema-kar,U,T
vajra-Binn,T3,T
nir-guRatv,Bvp,B
deva-kan,K1,K
tat-anurUp,T6,T
mAtf-BAz,T6,T
laGu-laG,d,D
rAmanATa-patn,T6,T
agni-Ahit,T7,T
kUwa-sT,U,T
gfha-car,T6,T
Sruti-gocar,T7,T
nir-mal,Bvp,B
Awa-upasajj,T3,T
na-sah,Tn,T
tat-agr,T6,T
mat-vfkz,T6,T
kim-nimitt,T3,T
jala-secan,T6,T
sa-garv,BvS,B
samASrita-nihat,K1,K
pAka-Ad,Bs6,B
Apatti-janak,T6,T
sUrya-uday,T6,T
tAqana-paryant,T6,T
sA-ayoD,BvS,B
cIna-aMSuk,T6,T
asura-aNgan,T6,T
rAma-rAvaRa,Di,D
prApta-aBizek,Bs3,B
dugDa-pAtr,T6,T
BUta-saNG,T6,T
ruci-pUrvak,Bs7,B
putra-prasav,T6,T
tat-kar,T6,T
sa-SaNkit,BvS,B
Asanna-maraR,Bs6,B
mahat-puruz,K1,K
bahu-saMrakzaR,K1,K
vivAha-sannAh,T6,T
SiraH-rog,T6,T
DUpa-ganD,T6,T
gAQa-supt,T3,T
sannipAta-kft,T3,T
kula-putr,Km,K
pAna-AgAr,T6,T
praRaya-ASr,T6,T
vizAda-vimuK,T3,T
tat-inDan,K6,K
DaraRI-tal,T6,T
vidyA-Al,Tp,T
kendrIya-SAsan,K1,K
Arya-mEtrey,K1,K
dAra-parigrah,T6,T
kzIRa-kAy,Bs6,B
puRya-SAl,U,T
nir-Akft,Bvp,B
kAvya-suD,T6,T
carmakAra-vasat,T6,T
pra-ucc,Tp,T
na-Socy,Tn,T
janman-banD,K6,K
dus-carit,Tp,T
vAta-har,U,T
sa-vijYAn,BvS,B
aBikrama-nAS,T6,T
ati-bal,Tp,T
jala-aBAv,T6,T
mAtA-pitar,Di,D
SAstra-arT,T6,T
aDas-lok,K1,K
horA-dvay,T6,T
indriya-Ad,Bs6,B
yukta-Atm,Bs6,B
ApIta-sA,Bs3,B
kartf-dvArak,T6,T
setu-banD,T6,T
kAla-vaS,T6,T
vivAha-avasar,T6,T
vfdDa-sAD,K7,K
vyADi-bal,T6,T
brahma-j,U,T
nirvAha-arT,T4,T
janArdana-sahAy,Bs6,B
sat-jan,K1,K
sarva-kilbiz,K1,K
navIna-kOtuk,K1,K
viGna-lop,T6,T
sTUla-mUl,Bs6,B
sat-kAry,T6,T
samIpa-sT,U,T
kutUhala-paravaS,T6,T
raTa-gat,T2,T
dIrGa-alak,K1,K
tat-arcan,T6,T
aSru-bind,T6,T
sahaDarma-cAr,U,T
kawu-Ad,Bs6,B
a-sAmarTy,Tn,T
prARa-rahit,T3,T
dIpta-agn,Bs6,B
paYca-BUt,K1,K
brahma-BUt,T2,T
Gfta-vacan,T6,T
prApta-kAl,Bs2,B
brahman-Ad,Bs6,B
maDu-sarpiz,Di,D
a-pUrv,Bsmn,B
doza-haraR,T6,T
jagat-priy,T6,T
leKana-sAmagr,T6,T
sumantra-tuzw,T3,T
cakra-AyuD,Bs6,B
sa-udar,BvS,B
kapawa-sanyAs,K1,K
na-prasidD,Tn,T
gardaBa-vez,T6,T
sva-prAnt,T6,T
agnizwoma-Pal,T6,T
yuzmad-priy,T6,T
capala-upAnah,K1,K
kula-pravAl,T6,T
putra-gat,T2,T
loka-p,U,T
ScUkA-mats,K7,K
deva-Alay,T6,T
na-saMB,Tn,T
dur-jan,Tp,T
muni-vez,T6,T
yoga-j,U,T
saha-j,BvS,B
ati-kaWin,Tp,T
mAtf-BUm,T6,T
prAk-muK,Bs6,B
na-sahaj,Tn,T
Baya-Avah,T6,T
budDi-tantr,T6,T
itihAsa-viz,K7,K
jYAna-karmaR,Di,D
mAtuMga-pArSv,T6,T
svaBAva-ramaRIy,T3,T
agni-dev,K2,K
manda-BAg,Bs6,B
lABa-antar,Tm,T
yoga-yukt,T3,T
karman-rUp,Bs6,B
niyata-AhAr,Bs6,B
nivftti-lakzaR,Bs6,B
ASrama-parisar,T6,T
sa-Sar,BvS,B
deSa-awan,T6,T
varuRa-Ad,Bs6,B
na-BAjan,Tn,T
ajYAna-nidr,K7,K
SiTila-kram,Bs6,B
sTUla-rUp,K1,K
na-jey,Tn,T
na-riktak,Tn,T
yudDa-kOSal,T6,T
sa-aml,BvS,B
pUrva-j,U,T
rAjan-dUt,T6,T
BrAtf-sneh,T6,T
nAma-mAtr,Tm,T
siMha-dvAr,K7,K
sa-Sabd,BvS,B
kalki-rUp,T6,T
yudDa-sajj,T4,T
mantra-ISvar,K2,K
kaTA-Sezat,T6,T
modaka-BakzaR,T6,T
tat-OzaD,T6,T
palAyitu-kAm,Bv,B
vihita-vaktft,K1,K
Baya-drut,T5,T
sam-upAGr,Tp,T
a-SezaBuk,Tn,T
toramu-rakzaR,T6,T
sa-bal,BvS,B
suta-nirviSez,T6,T
antar-suK,Bv,B
tamaH-skanD,T6,T
kaRWa-svar,T6,T
na-BakzaR,Tn,T
durlaBa-Pal,K1,K
na-vidvAMs,Tn,T
jagaddeva-nAmAn,Bs6,B
arTa-arT,U,T
tattva-svarUp,T6,T
tIkzRa-dfzw,K1,K
sarayU-tIr,K7,K
zoqaSayoga-yukt,T3,T
yat-viz,T6,T
Atman-rat,Bv,B
veRu-gAn,T6,T
sva-m,T6,T
jijYAsa-mAn,Bv,B
Dana-saMgrahy,T6,T
pozaRa-sAmarTy,T6,T
tri-pAdik,Bs6,B
citta-BUm,K6,K
tat-bal,T6,T
aDikAra-avasAn,T6,T
veda-garB,Bs7,B
