prApta-aBizek,Bs3,B
dugDa-pAtr,T6,T
BUta-saNG,T6,T
ruci-pUrvak,Bs7,B
putra-prasav,T6,T
rAjan-sut,T6,T
nitya-mukt,S,D
tat-kar,T6,T
sa-SaNkit,BvS,B
Asanna-maraR,Bs6,B
mahat-puruz,K1,K
prati-akz,A1,A
bahu-saMrakzaR,K1,K
vivAha-sannAh,T6,T
SiraH-rog,T6,T
DUpa-ganD,T6,T
sam-akz,A1,A
gAQa-supt,T3,T
sannipAta-kft,T3,T
kula-putr,Km,K
pAna-AgAr,T6,T
sva-gfh,T6,T
praRaya-ASr,T6,T
vizAda-vimuK,T3,T
tat-inDan,K6,K
DaraRI-tal,T6,T
vidyA-Al,Tp,T
kendrIya-SAsan,K1,K
Arya-mEtrey,K1,K
dAra-parigrah,T6,T
kuru-kul,T6,T
kzIRa-kAy,Bs6,B
puRya-SAl,U,T
yaTA-yogy,A1,A
nir-Akft,Bvp,B
sa-utsAh,BvS,B
na-par,Tn,T
kAvya-suD,T6,T
rAjan-kumAr,T6,T
carmakAra-vasat,T6,T
na-paricit,Tn,T
pra-ucc,Tp,T
rAjan-prAsAd,T6,T
na-Socy,Tn,T
sva-mitr,T6,T
janman-banD,K6,K
iti-Ad,Bs6,B
dus-carit,Tp,T
mahat-rAj,K1,K
muni-vary,T7,T
prati-mAs,A1,A
vAta-har,U,T
sa-vijYAn,BvS,B
dolA-samIp,T6,T
aBikrama-nAS,T6,T
ati-bal,Tp,T
jala-aBAv,T6,T
mAtA-pitar,Di,D
SAstra-arT,T6,T
tat-id,K1,K
aDas-lok,K1,K
horA-dvay,T6,T
indriya-Ad,Bs6,B
vftta-ant,T6,T
yukta-Atm,Bs6,B
ApIta-sA,Bs3,B
kartf-dvArak,T6,T
setu-banD,T6,T
kAla-vaS,T6,T
vivAha-avasar,T6,T
vfdDa-sAD,K7,K
vyADi-bal,T6,T
brahma-j,U,T
nirvAha-arT,T4,T
janArdana-sahAy,Bs6,B
na-AyAs,Tn,T
sat-jan,K1,K
sarva-kilbiz,K1,K
navIna-kOtuk,K1,K
karman-yog,K6,K
kaTA-samApt,T6,T
viGna-lop,T6,T
Ahita-agn,Bs3,B
sTUla-mUl,Bs6,B
sat-kAry,T6,T
samIpa-sT,U,T
kutUhala-paravaS,T6,T
sa-Aqambar,BvS,B
na-sahamAn,Tn,T
yuvan-rAj,K1,K
raTa-gat,T2,T
dIrGa-alak,K1,K
tat-arcan,T6,T
aSru-bind,T6,T
sahaDarma-cAr,U,T
kawu-Ad,Bs6,B
a-sAmarTy,Tn,T
prARa-rahit,T3,T
mana-raT,T6,T
dIpta-agn,Bs6,B
paYca-BUt,K1,K
brahma-BUt,T2,T
jyezWa-BrAt,K1,K
Gfta-vacan,T6,T
iti-Ad,Bs6,B
prApta-kAl,Bs2,B
brahman-Ad,Bs6,B
maDu-sarpiz,Di,D
a-pUrv,Bsmn,B
doza-haraR,T6,T
jagat-priy,T6,T
leKana-sAmagr,T6,T
sumantra-tuzw,T3,T
cakra-AyuD,Bs6,B
sva-BAv,T6,T
vAsudeva-Ad,Bs6,B
sa-udar,BvS,B
kapawa-sanyAs,K1,K
pra-harzit,Tp,T
etat-up,T6,T
na-prasidD,Tn,T
gardaBa-vez,T6,T
sva-prAnt,T6,T
agnizwoma-Pal,T6,T
tat-up,T6,T
yuzmad-priy,T6,T
capala-upAnah,K1,K
kula-pravAl,T6,T
putra-gat,T2,T
loka-p,U,T
sam-akz,A1,A
ScUkA-mats,K7,K
mAsa-anantar,T6,T
harza-pitar,T6,T
deva-Alay,T6,T
na-kzam,Tn,T
na-saMB,Tn,T
guru-vary,T7,T
dur-jan,Tp,T
muni-vez,T6,T
tat-arT,T4,T
kalA-kAr,U,T
yoga-j,U,T
saha-j,BvS,B
tat-arT,T4,T
ati-kaWin,Tp,T
nir-jan,Bvp,B
mAtf-BUm,T6,T
prAk-muK,Bs6,B
na-sahaj,Tn,T
Baya-Avah,T6,T
budDi-tantr,T6,T
itihAsa-viz,K7,K
jYAna-karmaR,Di,D
mAtuMga-pArSv,T6,T
svaBAva-ramaRIy,T3,T
agni-dev,K2,K
manda-BAg,Bs6,B
lABa-antar,Tm,T
tat-kft,T6,T
yoga-yukt,T3,T
karman-rUp,Bs6,B
niyata-AhAr,Bs6,B
nivftti-lakzaR,Bs6,B
ASrama-parisar,T6,T
sa-Sar,BvS,B
deSa-awan,T6,T
varuRa-Ad,Bs6,B
na-BAjan,Tn,T
kalaha-pri,Bs6,B
ajYAna-nidr,K7,K
SiTila-kram,Bs6,B
sTUla-rUp,K1,K
Agamana-kAraR,T6,T
na-jey,Tn,T
na-riktak,Tn,T
yudDa-kOSal,T6,T
grIzma-kAl,T6,T
sa-aml,BvS,B
pUrva-j,U,T
rAjan-dUt,T6,T
BrAtf-sneh,T6,T
nAma-mAtr,Tm,T
siMha-dvAr,K7,K
rAjan-prAsAd,T6,T
sa-Sabd,BvS,B
karma-Pal,T6,T
kalki-rUp,T6,T
yudDa-sajj,T4,T
mantra-ISvar,K2,K
kaTA-Sezat,T6,T
bOdDa-Bikz,K1,K
modaka-BakzaR,T6,T
SiraH-rog,T6,T
tat-OzaD,T6,T
tat-samIp,T6,T
senA-pat,T6,T
saha-yAtr,S,D
palAyitu-kAm,Bv,B
ratna-mAl,T6,T
vihita-vaktft,K1,K
Baya-drut,T5,T
sam-upAGr,Tp,T
a-SezaBuk,Tn,T
toramu-rakzaR,T6,T
sa-bal,BvS,B
suta-nirviSez,T6,T
antar-suK,Bv,B
tamaH-skanD,T6,T
sva-rAjy,T6,T
kaRWa-svar,T6,T
na-BakzaR,Tn,T
kUzmARqa-Pal,K7,K
su-prasidD,Tp,T
durlaBa-Pal,K1,K
na-vidvAMs,Tn,T
jagaddeva-nAmAn,Bs6,B
arTa-arT,U,T
tattva-svarUp,T6,T
svarga-par,Bs6,B
tIkzRa-dfzw,K1,K
na-ucit,Tn,T
sarayU-tIr,K7,K
zoqaSayoga-yukt,T3,T
yat-viz,T6,T
Atman-rat,Bv,B
veRu-gAn,T6,T
sva-m,T6,T
jijYAsa-mAn,Bv,B
na-sahamAn,Tn,T
Dana-saMgrahy,T6,T
kAla-anantar,T6,T
pozaRa-sAmarTy,T6,T
mahat-fz,K1,K
etat-sarv,K1,K
tri-pAdik,Bs6,B
tat-anantar,T6,T
BUmi-tal,T6,T
yudDa-BUm,T6,T
tat-patr,K1,K
citta-BUm,K6,K
sva-nAmn,T6,T
tat-bal,T6,T
rAjan-kumAr,T6,T
aDikAra-avasAn,T6,T
veda-garB,Bs7,B
kAla-agni-rudr,Ds,D
evam-BUt,T2,T
guRa-viSez,T6,T
sarpiH-tal,T6,T
tapas-yajY,Bs6,B
na-nirvacanI,Tn,T
yadu-kul,T6,T
tat-paSc,T6,T
prastara-KaRq,T6,T
catur-asr,Tds,T
jIvana-yAtr,T6,T
SarIra-kAry,T6,T
vIta-tfzR,Bs3,B
Bagavat-tattv,T6,T
anu-rakt,Tp,T
bala-hInat,T3,T
prati-din,A1,A
kAla-anantar,T6,T
duH-svapn,Tp,T
saM-mUQ,Tp,T
fRa-SoDan,T6,T
deva-asur,Di,D
Arya-kOYjAyan,K1,K
Sava-parIkz,T6,T
Atman-Anand,T6,T
sva-mantr,T6,T
Dana-dAn,T6,T
krama-anusAr,T6,T
praRaya-preraR,T6,T
rAma-rAvaRa,Di,D
capewikA-dvay,T6,T
dvija-Ad,Bs6,B
kazwa-rAS,T6,T
tapas-yajY,Bs6,B
caraRa-raj,T6,T
deva-devak,Di,D
bARa-Adik,Bs6,B
bAhya-aByantar,Di,D
anantara-d,K1,K
sa-saMnyAs,BvS,B
raRa-caRqa-karm,Bb,B
asi-doz,T6,T
veRu-vAdan,T6,T
sarva-uttam,T7,T
nir-AS,Bs6,B
svayam-B,U,T
amfta-pUrR,T3,T
ukta-jY,U,T
na-ucit,Tn,T
na-prasidD,Tn,T
smita-maDur,Ds,D
maNgala-uts,K1,K
daSa-sahasr,Bss,B
rAkzasa-IS,T6,T
rAjan-Bav,T6,T
kAla-anantar,T6,T
mAnava-svaBAv,T6,T
vastra-ant,T6,T
sa-raBas,BvS,B
BikzA-awan,T4,T
dEtya-rAj,T6,T
rAja-lakzm,T6,T
tIrTa-kzetr,T6,T
yat-arT,T4,T
sva-putr,T6,T
anu-BUt,Tp,T
JillI-JANkAr,T6,T
SvaSura-rAjy,T6,T
paYcan-daSaB,Km,K
caRaka-mAtr,K1,K
kosala-deS,K7,K
sa-pAm,BvS,B
tat-kaTan,T6,T
vAgurA-Cann,Ds,D
Atma-SlAGan,T6,T
bAhya-koR,K1,K
na-nAT,Bsmn,B
Sata-aMS,T6,T
kapawa-prapaYc,T6,T
karman-viBAg,T6,T
strI-budD,T6,T
sva-samas,T6,T
tat-kzaR,K1,K
raTa-ArohaR,T6,T
samavAyin-kAraR,K1,K
mokza-prApt,T6,T
jita-indri,Bs3,B
tat-patr,K1,K
vAnara-indr,T6,T
dEva-vaS,T6,T
veda-jY,U,T
rAjan-prAsAd,T6,T
apa-Sakun,Tp,T
budDi-yukt,T3,T
BU-sur,T6,T
aSva-valg,T6,T
JiRwi-garmUw,Di,D
duzwa-sevik,K1,K
prati-ah,A1,A
droRa-putr,T6,T
upadrava-yojan,T6,T
a-parisaMKye,Tn,T
mAtf-guR,T6,T
sampAta-viD,T6,T
jAla-rajj,T6,T
na-dfzw,Tn,T
kroDa-Avizw,T3,T
rela-yAtr,T6,T
sarva-kriy,K1,K
bAhya-karm,K1,K
mahat-purAR,K1,K
netra-nimIlan,T6,T
bARa-jAl,T6,T
sUta-keS,T6,T
saMsAra-banDan,K6,K
nf-pat,T6,T
sa-raBas,BvS,B
nava-Agat,S,D
su-kft,Tp,T
aNgerikA-hast,Bv,B
rAjya-lubD,T6,T
mAtrA-sparS,T6,T
ganDa-tanmAtr,Km,K
sUtra-dvay,T6,T
anu-saraR,A1,A
sneha-SozaR,T6,T
sam-upasTit,Tp,T
vyAKyA-kAr,U,T
paMqitarAja-ukt,T6,T
nIla-ambud,K1,K
na-dfzw,Tn,T
sArivA-AK,Bs6,B
tat-gfh,T6,T
veRu-vAdan,T6,T
sa-SarIr,Bvs,B
etat-anantar,T6,T
maDupawala-cakr,U,T
sarva-BUt,K1,K
bAla-samrAw,T6,T
sarva-vizay,K1,K
sarva-aNg,K1,K
sa-aBinand,BvS,B
yamunA-hrad,K1,K
dfzwi-pAt,T7,T
yojana-Sat,T6,T
AkramaRa-arT,T4,T
karman-Pal,T6,T
hURa-vijay,T6,T
nirvARa-param,Bs6,B
yojana-dvay,T6,T
vijaya-GozaR,T6,T
vigata-g,Bs5,B
nir-voQ,Tp,T
SAnti-pUrR,T3,T
nIla-kaRW,Bs6,B
gopa-jan,K1,K
rakta-pIt,Di,D
sva-gfh,T6,T
evaM-viD,Bs6,B
na-saMB,Tn,T
vikaca-vadan,Bs6,B
patra-kAr,U,T
Atma-SaNk,T6,T
kUpa-Kanan,T6,T
vivAha-arT,T4,T
vAta-anukUl,T3,T
snAna-arT,T4,T
sa-huMkAr,BvS,B
viBava-mand,T3,T
nir-dizw,Tp,T
DarA-tal,T6,T
na-Atman,Tn,T
vinIta-Sok,Bs5,B
prIti-pAtr,T6,T
svaBAva-doz,T6,T
yaTA-Sakt,A1,A
na-avaDAn,Tn,T
sva-lakzaR,T6,T
guru-samIp,T6,T
karma-karavat,U,T
paNka-j,U,T
rAvaRa-Siras,T6,T
karRa-tEl,T6,T
pARi-saMsparS,T6,T
maraRa-anantar,T6,T
rUpa-AQ,T3,T
sidDa-yogin,K1,K
aSvinI-kumAra,Di,D
nAsA-agr,T6,T
manda-hAs,K1,K
manas-DAraR,T6,T
puRya-karm,Bs6,B
dfzwi-kzam,T6,T
putra-h,T3,T
darBa-Asan,T6,T
Arya-kumud,K1,K
muKa-mudrak,T6,T
Sizya-kAry,T6,T
vajra-upam,T6,T
saha-vats,BvS,B
vIrasiMha-putr,T6,T
AScarya-cakit,T3,T
tat-id,K1,K
puRya-kft,U,T
SaraRa-Agat,T2,T
kim-arT,T4,T
BU-svAm,T6,T
doza-Arop,T6,T
nASana-arT,T4,T
vfzRi-kul,T6,T
kAmya-viparIt,T5,T
pitfn-CAyA,T6,T
Sayana-arT,T4,T
bOdDa-Bikz,K1,K
ganDa-anusAr,T6,T
su-putr,Tp,T
samara-karmaR,T6,T
iti-Ad,Bs6,B
karman-aKil,K2,K
pitf-caraR,T6,T
nir-vEr,Bsp,B
yuvan-rAj,K1,K
cAya-pAn,T6,T
yajYa-SAl,T6,T
yoga-DAraR,T6,T
kaSyapa-dvA,T6,T
niyata-AhAr,Bs6,B
KAdana-arT,T4,T
yadu-nandan,T6,T
Darma-Asan,T6,T
kim-arT,T4,T
vara-pradAn,T6,T
nf-dev,K6,K
pra-harzit,Tp,T
yajYa-saMsidD,T3,T
mArga-darSan,T6,T
sva-putr,T6,T
sadman-kart,T6,T
vinASa-lIl,T6,T
Atman-arT,T4,T
mUQa-dfzw,Bs6,B
sva-arT,T4,T
tat-gfh,T6,T
vara-rUp,T6,T
na-Sezat,Tn,T
kakza-sTit,T7,T
svAmin-droh,T6,T
prastara-paww,T6,T
na-jYAn,Tn,T
na-AramB,Tn,T
saha-yog,S,D
vAyu-veg,T6,T
mAsa-AByantar,T6,T
vasizWa-Ad,Bs6,B
sarva-karmaR,K1,K
grAma-vAs,U,T
kfta-pratijY,Bs3,B
gUQa-arT,K1,K
moha-nimitt,T6,T
raRa-Siras,T6,T
karman-yog,K6,K
samaya-avasAn,T6,T
sahasra-dal,K1,K
sarva-aDik,T5,T
guRa-BUt,T2,T
praRaya-leS,T6,T
na-dfS,Tn,T
tarjanI-Ad,Bs6,B
rAja-prAsAd,T6,T
sarva-viD,Bs5,B
anu-guR,Tp,T
dUra-sT,U,T
sa-harz,S,D
rAja-siMh,K5,K
Dana-hAry,T3,T
tat-arT,T4,T
pura-hit,U,T
BU-lok,K7,K
na-vicAry,Tn,T
tulasI-mUl,T6,T
Bavat-samIp,T6,T
vivAha-viz,T6,T
vilakzaRa-BAv,K1,K
sa-viSez,BvS,B
hfdaya-vidAr,T6,T
kzaRa-mAtr,Tm,T
hfdaya-vidAr,T6,T
pUrva-apekz,T6,T
sa-sEn,BvS,B
Sara-varz,T6,T
tiryak-srot,Bs6,B
sADAraRa-vftt,K1,K
yoga-agn,K6,K
kara-aYjal,K1,K
tapa-van,T6,T
prati-din,A1,A
jagat-nayan,T6,T
na-Sakt,Tn,T
rAma-lakzmaR,Di,D
rAjan-kumAr,T6,T
deva-Alay,T6,T
nAga-rAj,T6,T
kftaka-supt,T7,T
jYAna-nizW,T7,T
kim-arT,T4,T
mahat-puruz,K1,K
na-kzayy,Tn,T
marIci-Ad,Bs6,B
Bfti-karmaR,T6,T
paraspara-sneh,S,D
asmad-SaraR,T6,T
manuzya-lok,T6,T
yajYa-BaNg,T6,T
Sastra-pAR,Bs6,B
nirAkaraRa-vacan,T3,T
kapawa-mahiz,K1,K
mahat-mantriR,K1,K
miTyA-prasaNg,T6,T
amfta-Buj,U,T
tulasI-mUl,T6,T
na-sakft,Tn,T
prati-din,A1,A
SudDa-BUm,K1,K
na-vikriy,T6,T
SarIra-bfMhaR,T6,T
kfta-astr,Bs3,B
sOmya-ag,Bs6,B
daSa-aNk,K1,K
dur-dEv,Tp,T
samudra-yAt,T6,T
grIzma-kAl,K1,K
Sakra-rip,T6,T
ava-Apy,Tg,T
sa-AtaNk,BvS,B
krUratA-yukt,T3,T
parA-jet,Tp,T
na-vivek,Tn,T
deSa-sev,T6,T
evaM-viD,Bs5,B
A-din,A1,A
BAva-citr,T6,T
ASrama-vAsin,T6,T
prati-din,A1,A
Gfta-pAtr,T6,T
nirveda-BAv,K1,K
pra-kzubD,Tp,T
prati-mAs,A1,A
nagara-aBimuK,T6,T
vi-lupt,Tp,T
sneha-viD,T6,T
trE-loky,Tdt,T
su-parIkzit,Tp,T
tapas-BaNg,T6,T
sa-suvarcik,BvS,B
vaYcanA-pUrR,T3,T
praBAta-suzam,T6,T
vidita-AtmAn,Bs6,B
nivftta-rog,Bs6,B
vidita-arT,Bs6,B
sarva-jY,U,T
mAlA-kAr,U,T
Alepana-arT,T4,T
miSra-mahABAg,K2,K
mat-patn,T6,T
na-ucit,Tn,T
aSru-pravAh,T6,T
svara-gaR,T6,T
prajYA-vAd,T6,T
sam-taraR,Tp,T
nizeDa-akzar,T6,T
citra-paw,T6,T
SiraH-ruk,T6,T
candra-mAn,T6,T
krimi-j,U,T
kumAra-indrajit,K1,K
mahat-fz,K1,K
jIvana-yAt,T6,T
udara-vivar,T6,T
su-santapt,Tp,T
kArA-gfhAyat,T6,T
a-Suc,Tn,T
tat-sT,U,T
sa-jal,BvS,B
sarva-viD,K1,K
sva-putr,T6,T
pakzma-antar,T6,T
nara-aDip,T7,T
su-yojit,Tp,T
tat-putr,T6,T
kAYcana-pariG,K1,K
parpawa-dvay,T6,T
miTyA-BAvan,T6,T
sva-tantr,T6,T
dfQa-vrat,Bs6,B
SiSu-Sakaw,T4,T
pippala-patr,T6,T
homa-mantr,T6,T
darSana-BAgy,T6,T
sva-gfh,T6,T
avaSyam-BAvin,U,T
dvandva-moh,T3,T
satyaBAmA-gal,T6,T
tat-akaraR,Tn,T
aNguzWa-Ad,Bs6,B
catur-akzar,Tdt,T
tilakzAra-yut,T3,T
a-SaNkanI,Tn,T
na-vaS,Tn,T
yuvan-rAj,K1,K
su-sajjit,Tp,T
kargada-Palak,T6,T
Sakra-lok,T6,T
praRamya-rUp,Bs6,B
kzetra-baw,T6,T
na-suviD,Tn,T
sam-arjit,Tp,T
laGu-bAlak,K1,K
sa-smit,BvS,B
pratizWA-arT,T4,T
maraRa-prApt,T6,T
na-je,Tn,T
svarRa-raT,Km,K
patnI-putr,Di,D
pAMsu-DAn,T6,T
divya-ganDar,K1,K
sAma-aTarvAR,Ds,D
tAqa-granT,T6,T
pada-dvay,T6,T
gopitta-pIt,T6,T
asmat-sanniD,T6,T
Bagavat-prasAd,T6,T
kfzi-kzetr,T6,T
pariDAna-pewak,T6,T
tat-id,K1,K
rAjya-SAsan,T6,T
laNkA-ISvar,T6,T
pra-kzipat,Tp,T
satya-vAd,U,T
kaMsa-Bay,T6,T
celA-aYcal,T6,T
liKita-anusAr,T6,T
paYca-Ayatan,T6,T
grAma-aDikAr,T6,T
loka-tray,T6,T
laKesara-grAm,K7,K
mft-suraB,T6,T
nandarAma-vaRik,K7,K
lOha-BAr,T6,T
mahat-fz,K1,K
na-pUr,Bsmn,B
dAha-saMskAr,K7,K
sa-vasizW,BvS,B
Amra-Pal,K7,K
asTin-paYjar,T6,T
rela-Sakaw,T6,T
Cinna-dvED,Bs6,B
praSAsana-se,T6,T
ati-karkaS,Tp,T
grAma-muK,T6,T
SvAsa-ArohaR,T6,T
kOSalyA-gfh,T6,T
mahat-fz,K1,K
nAgarika-viw,K1,K
SravaRa-puw,T6,T
nf-pat,T6,T
muKa-udak,T6,T
mARakanATa-SiKar,K7,K
rAkzasa-nagar,T6,T
vftta-ant,T6,T
A-jIvan,A1,A
prARa-tyAg,T6,T
tapas-lIn,T7,T
sarvva-Bed,K1,K
aDi-yajY,A1,A
ari-ninAd,T6,T
marIci-mAl,T6,T
muKa-mud,T6,T
devaSarma-nAmak,Bs6,B
Sikzaka-pad,T6,T
na-sAPaly,Tn,T
kazwa-daS,T6,T
azwa-vAdan,Tds,T
strI-vaD,T6,T
vi-rAgiR,T6,T
vattu-kAm,Bs6,B
pakzin-rAj,T6,T
gopa-jan,T6,T
SeKara-aBiDAn,K7,K
kAma-rUp,K6,K
na-samarT,Tn,T
kim-arT,T4,T
kim-arT,T4,T
Darma-Asan,T6,T
sAyaM-kAl,T1,T
jYAna-as,K6,K
pAda-udak,T6,T
kzaRa-kAl,Km,K
nara-bal,T6,T
ati-jawil,Tp,T
krOYca-pakziR,K7,K
rAja-kul,T6,T
vipAka-praBAv,T6,T
aSoka-vanik,K1,K
vArtA-patr,T6,T
pavitra-ArohaR,T6,T
taTA-viD,Bs5,B
bala-hantAr,T6,T
nazwa-Atap,Bs6,B
rAjan-prAsAd,T6,T
vijYApana-vyagr,T7,T
badDa-mUl,Bs3,B
jyotiza-SAstr,T6,T
mArIca-kASyap,Di,D
kuSika-sut,T6,T
palASa-van,T6,T
sva-kartavy,T6,T
puRya-kAry,T6,T
kArya-kAl,T6,T
mOna-BaNg,T6,T
Kara-dUzaR,Di,D
budDi-yukt,T3,T
antima-sam,K1,K
rakta-varR,K1,K
SarIra-sTit,T6,T
vaDU-SarIr,T6,T
mahat-fz,K1,K
camat-kurv,U,T
a-yaSas,Tn,T
mahat-rAj,K1,K
Siva-Alay,T6,T
devI-apanay,T6,T
puzwi-kAm,Bs6,B
vikftaGna-pad,K7,K
BAva-SAbal,T6,T
katipaya-pad,K1,K
na-pAr,Tn,T
viSeza-Adar,K1,K
kAzWa-vikret,T6,T
Agantu-kAm,Bv,B
praSAnta-roz,Bs6,B
yoga-yukt,T3,T
ardDa-candr,T1,T
gaja-indr,T6,T
AdarSa-Sikzik,K1,K
mAruta-Gn,U,T
sa-bal,BvS,B
sADu-mahASay,K2,K
rAjan-siMhAsan,T6,T
sa-karuR,BvS,B
vidyAlaya-jIvan,T6,T
BU-sampatt,T6,T
kaRWa-uras,Di,D
yajYa-Sabdit,T3,T
parvata-pradeS,T6,T
udIrRa-sattv,Bs6,B
tat-j,T5,T
na-saMbanD,Tn,T
bfhad-aBiDAn,K1,K
roga-upacAr,T6,T
ahar-niS,Ds,D
gaMgA-putr,T6,T
pada-jAl,T6,T
nayana-apANg,T6,T
daDi-DArak,T6,T
kftaDna-BAv,T6,T
mAlA-kAr,U,T
sarva-BUt,K1,K
gaMBIra-mudr,K1,K
sa-Anand,BvS,B
mft-suraB,T6,T
asmat-grAm,T6,T
su-anuzWit,Tp,T
asi-Ad,Bs6,B
kAzWa-kIlak,T6,T
muni-var,T7,T
SilA-Asan,T6,T
karman-Pal,T6,T
SAstra-vihit,T3,T
pravizwa-mAtr,S,D
pra-sft,Tp,T
muni-SAp,T6,T
na-sakt,Tn,T
yudDa-vyagr,T7,T
karman-yog,K6,K
guRa-dvez,U,T
viveka-jYAn,K1,K
yavAgU-pAtr,T6,T
samAcAra-patr,T6,T
na-spfSy,Tn,T
tad-avasar,K1,K
nir-gat,Bvp,B
vIrya-vizay,T6,T
sevA-nivftt,T6,T
tat-Akft,T6,T
BAra-vAhak,T6,T
nir-dvandv,Bvp,B
yuzmad-Bagin,T6,T
prakfti-sadfS,T3,T
pitfvya-putr,T6,T
kzAtra-Darm,T6,T
grAma-vAstav,T6,T
zaw-mAs,Km,K
brahman-BUt,T2,T
kuSa-nAB,Bv,B
hft-Ady,Bs6,B
eka-vAr,Tm,T
campaka-van,T6,T
dur-Atman,Bsp,B
aDikAra-madamatt,T3,T
dfzwi-paT,T6,T
payas-niD,T6,T
duHKa-Alay,Bs6,B
rAjan-paT,T6,T
pari-Brazw,A1,A
SarIra-DAraR,T6,T
na-nAgarik,Tn,T
apa-gat,Tp,T
sa-avaD,T3,T
dIrGa-sUtr,Bs6,B
puruza-DOrey,T6,T
dIrGa-kAl,K1,K
lopa-rahit,T3,T
kandu-saMsTAn,K4,K
mat-mitr,T6,T
rAja-siMh,T7,T
sUrya-ast,T6,T
kim-k,d,D
maDyama-vyAyog,T6,T
etat-sarv,K1,K
pATin-AvAs,T7,T
na-Aloky,Tn,T
praRayi-kriy,T6,T
dUraBAza-up,T6,T
tAla-pralamb,T6,T
mahiza-Ad,Bs6,B
apakAra-kar,U,T
vIrya-gupt,T3,T
mokza-AKy,Bs6,B
preman-varz,T6,T
gItA-SAstr,K7,K
BU-svAm,T6,T
paYcadaSa-divas,K1,K
ahaN-kAr,U,T
Sulka-patr,T6,T
SuBa-Agaman,K1,K
nija-parAkram,T6,T
evaM-viD,Bs6,B
Sava-samIp,T6,T
rAjan-kumAr,T6,T
sat-pAtr,K1,K
kavi-nAmn,T6,T
na-Bay,Tn,T
gahana-loB,T6,T
SmaSAna-aBimuK,T6,T
na-yukt,Tn,T
Bizak-mAn,U,T
vAnara-SAvak,T6,T
nASana-arT,T4,T
sAhAyya-arT,T4,T
Agamana-anantar,T6,T
vana-gaman,T6,T
roza-aBiBUt,T3,T
Bavat-samIp,T6,T
sva-putr,T6,T
rAjan-kul,T6,T
mahat-sUkar,K1,K
toya-avagAQ,T7,T
Satru-pakz,T6,T
sat-budD,K1,K
na-Darm,Tn,T
kowa-pAlast,T6,T
su-niScit,Tg,T
pfzWa-AvaraR,K1,K
tandrA-klam,T6,T
kAma-paT,T6,T
yuvan-rAj,K1,K
takra-Gaw,T6,T
tAlikA-vAdan,T6,T
parihAra-mArg,T6,T
sTita-prajY,Bs6,B
SuBa-kft,U,T
kfzi-kzetr,T6,T
yuvan-rAj,K1,K
Salya-rAj,K1,K
brahma-nirvAR,T7,T
nir-jal,Bvp,B
a-tiT,Bsmn,B
na-vigaRayy,Tn,T
hantu-kAm,Bs6,B
tiktaka-upahit,T3,T
jala-vfzw,T6,T
na-svIkfty,Tn,T
tala-saMsT,U,T
vArzika-aDiveSan,K1,K
kara-ADAn,T6,T
upa-Saman,Tp,T
suKa-SItalat,T6,T
anu-j,U,T
sa-kazw,BvS,B
taTA-viD,Bs6,B
Sastra-jAl,T6,T
putra-Sat,T6,T
yaTA-yogy,A1,A
tat-pralAp,T6,T
AcArya-Ad,Bs6,B
jala-Anayan,T6,T
vAlin-hfday,T6,T
mAMsa-kz,T6,T
tat-aNGrital,T6,T
prajvalita-ganD,K1,K
na-antar,Bsmn,B
kzAma-kaRW,Bs6,B
Atman-vid,U,T
kali-yug,K1,K
su-Gor,Tp,T
nir-gaman,Tp,T
yAvat-jIv,A1,A
pakza-AGAt,T6,T
Atman-vaSy,T6,T
prati-din,A1,A
uttama-jan,K1,K
kzaRa-anantar,T6,T
vana-dEt,T6,T
eka-vAr,Tm,T
sa-upahAs,BvS,B
na-aBijAn,Tn,T
jIvana-mArg,T6,T
go-pfzW,T6,T
manda-hAs,K1,K
tat-id,K1,K
sarva-karm,K1,K
na-laBamAn,Tn,T
kArya-AramB,T6,T
sa-santoz,Bvs,B
yavasa-aBAv,T6,T
pakzu-pakziR,Di,D
ku-SAsan,Tk,T
mokza-mArg,T6,T
bAlaka-bAlik,Di,D
kim-arT,T4,T
hari-IS,T6,T
tat-viz,T7,T
pari-rakzaR,Tp,T
ati-bal,Tp,T
dEvata-pUj,T6,T
prAkAra-tray,T6,T
Bagavat-kfp,T6,T
Bojana-arT,T4,T
sa-hfday,Bs6,B
jIvana-padDat,T6,T
qUMgarasiMha-nAm,K7,K
na-sat,Tn,T
manas-raYjin,U,T
pra-dAt,Tp,T
Dfti-gfhIt,T3,T
rAma-ukt,T3,T
kapawa-mahiz,K1,K
asmat-caraRa,T6,T
Danika-gfh,T6,T
nir-Dan,Bvp,B
sura-var,T7,T
kanizWa-BrAt,K1,K
manda-hAs,K1,K
na-vyay,Tn,T
sam-lagn,Tp,T
paricArikA-vez,T6,T
darSana-aBilAz,T6,T
go-SAl,T6,T
bala-kft,U,T
rAjan-kumAr,T6,T
yuvan-jan,K7,K
sva-Darm,T6,T
yajYa-viGAtak,T6,T
cezwA-dvez,T6,T
na-avekzamAR,Tn,T
mahat-purAR,K1,K
tapas-bal,T6,T
prIti-lAB,T6,T
sidDa-puruz,K1,K
prakASa-reK,T6,T
yajYa-vid,U,T
AsyA-suK,T6,T
kaPa-pIq,T6,T
kara-kalit,T6,T
mfttikA-Bakzak,Tm,T
ati-dUr,U,T
homa-Ad,Bs6,B
mala-apah,U,T
na-pramAR,Tn,T
jala-AS,T6,T
mfga-indr,T6,T
